line_id,elo,missing_side,top1_left,top1_right,top1_agreement,top3_overlap,top10_intersection,probability_correlation,mean_absolute_difference,max_absolute_difference,top1_changed,illegal_moves,fen_mismatch
JOB-10,1100,,d4a4,d4a4,True,True,10,1.0,0.0,0.0,False,,False
JOB-10,1300,,d4d2,d4d2,True,True,10,1.0,0.0,0.0,False,,False
JOB-10,1500,,d4d2,d4d2,True,True,10,1.0,0.0,0.0,False,,False
JOB-10,1700,,d4d2,d4d2,True,True,10,1.0,0.0,0.0,False,,False
JOB-10,1900,,d4d2,d4d2,True,True,10,1.0000000000000002,0.0,0.0,False,,False
JOB-10,2100,,d4d2,d4d2,True,True,10,0.9999999999999999,0.0,0.0,False,,False
JOB-11,1100,,d4c5,d4c5,True,True,10,1.0000000000000002,0.0,0.0,False,,False
JOB-11,1300,,d4c5,d4c5,True,True,10,1.0,0.0,0.0,False,,False
JOB-11,1500,,d4c5,d4c5,True,True,10,1.0000000000000002,0.0,0.0,False,,False
JOB-11,1700,,d4c5,d4c5,True,True,10,1.0,0.0,0.0,False,,False
JOB-11,1900,,d4c5,d4c5,True,True,10,1.0,0.0,0.0,False,,False
JOB-11,2100,,e2e3,e2e3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
JOB-12,1100,,b2b3,b2b3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
JOB-12,1300,,b2b3,b2b3,True,True,10,1.0,0.0,0.0,False,,False
JOB-12,1500,,b2b3,b2b3,True,True,10,1.0,0.0,0.0,False,,False
JOB-12,1700,,b2b3,b2b3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
JOB-12,1900,,d4c5,d4c5,True,True,10,1.0,0.0,0.0,False,,False
JOB-12,2100,,d4c5,d4c5,True,True,10,0.9999999999999999,0.0,0.0,False,,False
JOB-13,1100,,e2c3,e2c3,True,True,6,1.0,0.0,0.0,False,,False
JOB-13,1300,,e2c3,e2c3,True,True,6,0.9999999999999998,0.0,0.0,False,,False
JOB-13,1500,,e2c3,e2c3,True,True,6,1.0,0.0,0.0,False,,False
JOB-13,1700,,e2c3,e2c3,True,True,6,0.9999999999999999,0.0,0.0,False,,False
JOB-13,1900,,e2c3,e2c3,True,True,6,1.0,0.0,0.0,False,,False
JOB-13,2100,,e2c3,e2c3,True,True,6,1.0000000000000002,0.0,0.0,False,,False
LON-01,1100,,b1d2,b1d2,True,True,10,1.0000000000000002,0.0,0.0,False,,False
LON-01,1300,,b1d2,b1d2,True,True,10,0.9999999999999999,0.0,0.0,False,,False
LON-01,1500,,b1d2,b1d2,True,True,10,0.9999999999999999,0.0,0.0,False,,False
LON-01,1700,,b1d2,b1d2,True,True,10,1.0000000000000002,0.0,0.0,False,,False
LON-01,1900,,b1d2,b1d2,True,True,10,1.0000000000000002,0.0,0.0,False,,False
LON-01,2100,,b1d2,b1d2,True,True,10,1.0,0.0,0.0,False,,False
LON-02,1100,,c2f5,c2f5,True,True,10,1.0,0.0,0.0,False,,False
LON-02,1300,,c2d2,c2d2,True,True,10,0.9999999999999999,0.0,0.0,False,,False
LON-02,1500,,c2c1,c2c1,True,True,10,0.9999999999999999,0.0,0.0,False,,False
LON-02,1700,,c2c1,c2c1,True,True,10,1.0,0.0,0.0,False,,False
LON-02,1900,,c2c1,c2c1,True,True,10,1.0,0.0,0.0,False,,False
LON-02,2100,,c2c1,c2c1,True,True,10,1.0,0.0,0.0,False,,False
LON-03,1100,,f1e2,f1e2,True,True,10,0.9999999999999999,0.0,0.0,False,,False
LON-03,1300,,f1e2,f1e2,True,True,10,1.0000000000000002,0.0,0.0,False,,False
LON-03,1500,,f1e2,f1e2,True,True,10,1.0000000000000002,0.0,0.0,False,,False
LON-03,1700,,f1e2,f1e2,True,True,10,1.0000000000000002,0.0,0.0,False,,False
LON-03,1900,,f1e2,f1e2,True,True,10,1.0,0.0,0.0,False,,False
LON-03,2100,,f1e2,f1e2,True,True,10,1.0,0.0,0.0,False,,False
LON-04,1100,,b1d2,b1d2,True,True,10,1.0,0.0,0.0,False,,False
LON-04,1300,,b1d2,b1d2,True,True,10,0.9999999999999999,0.0,0.0,False,,False
LON-04,1500,,b1d2,b1d2,True,True,10,1.0,0.0,0.0,False,,False
LON-04,1700,,b1d2,b1d2,True,True,10,0.9999999999999999,0.0,0.0,False,,False
LON-04,1900,,b1d2,b1d2,True,True,10,1.0,0.0,0.0,False,,False
LON-04,2100,,b1d2,b1d2,True,True,10,0.9999999999999999,0.0,0.0,False,,False
LON-05,1100,,b1c3,b1c3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
LON-05,1300,,b1c3,b1c3,True,True,10,1.0,0.0,0.0,False,,False
LON-05,1500,,b1c3,b1c3,True,True,10,1.0,0.0,0.0,False,,False
LON-05,1700,,b1c3,b1c3,True,True,10,0.9999999999999999,0.0,0.0,False,,False
LON-05,1900,,b1c3,b1c3,True,True,10,1.0,0.0,0.0,False,,False
LON-05,2100,,b1c3,b1c3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
LON-06,1100,,g7g6,g7g6,True,True,10,0.9999999999999998,0.0,0.0,False,,False
LON-06,1300,,g7g6,g7g6,True,True,10,1.0000000000000002,0.0,0.0,False,,False
LON-06,1500,,g7g6,g7g6,True,True,10,1.0,0.0,0.0,False,,False
LON-06,1700,,g7g6,g7g6,True,True,10,1.0,0.0,0.0,False,,False
LON-06,1900,,g7g6,g7g6,True,True,10,1.0,0.0,0.0,False,,False
LON-06,2100,,g7g6,g7g6,True,True,10,1.0000000000000002,0.0,0.0,False,,False
LON-07,1100,,h4g3,h4g3,True,True,10,1.0,0.0,0.0,False,,False
LON-07,1300,,h4g3,h4g3,True,True,10,1.0,0.0,0.0,False,,False
LON-07,1500,,h4g3,h4g3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
LON-07,1700,,h4g3,h4g3,True,True,10,1.0,0.0,0.0,False,,False
LON-07,1900,,h4g3,h4g3,True,True,10,0.9999999999999999,0.0,0.0,False,,False
LON-07,2100,,h4g3,h4g3,True,True,10,1.0,0.0,0.0,False,,False
LON-09,1100,,f1e2,f1e2,True,True,10,1.0,0.0,0.0,False,,False
LON-09,1300,,f1e2,f1e2,True,True,10,1.0,0.0,0.0,False,,False
LON-09,1500,,f1e2,f1e2,True,True,10,1.0,0.0,0.0,False,,False
LON-09,1700,,f1e2,f1e2,True,True,10,0.9999999999999998,0.0,0.0,False,,False
LON-09,1900,,f1e2,f1e2,True,True,10,0.9999999999999998,0.0,0.0,False,,False
LON-09,2100,,f1e2,f1e2,True,True,10,1.0,0.0,0.0,False,,False
LON-10,1100,,a1c1,a1c1,True,True,10,0.9999999999999999,0.0,0.0,False,,False
LON-10,1300,,a1c1,a1c1,True,True,10,0.9999999999999999,0.0,0.0,False,,False
LON-10,1500,,a1c1,a1c1,True,True,10,1.0000000000000002,0.0,0.0,False,,False
LON-10,1700,,a1c1,a1c1,True,True,10,0.9999999999999998,0.0,0.0,False,,False
LON-10,1900,,a1c1,a1c1,True,True,10,1.0,0.0,0.0,False,,False
LON-10,2100,,a1c1,a1c1,True,True,10,0.9999999999999999,0.0,0.0,False,,False
LON-11,1100,,f1b5,f1b5,True,True,10,1.0000000000000002,0.0,0.0,False,,False
LON-11,1300,,f1b5,f1b5,True,True,10,1.0000000000000002,0.0,0.0,False,,False
LON-11,1500,,f1b5,f1b5,True,True,10,1.0000000000000002,0.0,0.0,False,,False
LON-11,1700,,f1b5,f1b5,True,True,10,1.0000000000000002,0.0,0.0,False,,False
LON-11,1900,,f1b5,f1b5,True,True,10,1.0,0.0,0.0,False,,False
LON-11,2100,,f1b5,f1b5,True,True,10,1.0,0.0,0.0,False,,False
LON-12,1100,,e1g1,e1g1,True,True,10,1.0,0.0,0.0,False,,False
LON-12,1300,,e1g1,e1g1,True,True,10,0.9999999999999999,0.0,0.0,False,,False
LON-12,1500,,e1g1,e1g1,True,True,10,1.0,0.0,0.0,False,,False
LON-12,1700,,e1g1,e1g1,True,True,10,1.0,0.0,0.0,False,,False
LON-12,1900,,d3b5,d3b5,True,True,10,1.0,0.0,0.0,False,,False
LON-12,2100,,d3b5,d3b5,True,True,10,1.0,0.0,0.0,False,,False
LON-15,1100,,f1b5,f1b5,True,True,10,1.0000000000000002,0.0,0.0,False,,False
LON-15,1300,,f1b5,f1b5,True,True,10,1.0000000000000002,0.0,0.0,False,,False
LON-15,1500,,f1b5,f1b5,True,True,10,1.0000000000000002,0.0,0.0,False,,False
LON-15,1700,,f1b5,f1b5,True,True,10,0.9999999999999999,0.0,0.0,False,,False
LON-15,1900,,f1b5,f1b5,True,True,10,1.0000000000000002,0.0,0.0,False,,False
LON-15,2100,,f1b5,f1b5,True,True,10,1.0000000000000002,0.0,0.0,False,,False
ORD-01,1100,,f1e2,f1e2,True,True,10,1.0,0.0,0.0,False,,False
ORD-01,1300,,f1e2,f1e2,True,True,10,1.0,0.0,0.0,False,,False
ORD-01,1500,,f1e2,f1e2,True,True,10,0.9999999999999999,0.0,0.0,False,,False
ORD-01,1700,,f1e2,f1e2,True,True,10,1.0000000000000002,0.0,0.0,False,,False
ORD-01,1900,,f1e2,f1e2,True,True,10,0.9999999999999998,0.0,0.0,False,,False
ORD-01,2100,,c2c3,c2c3,True,True,10,1.0,0.0,0.0,False,,False
ORD-02,1100,,d1c2,d1c2,True,True,10,1.0000000000000002,0.0,0.0,False,,False
ORD-02,1300,,d1c2,d1c2,True,True,10,1.0,0.0,0.0,False,,False
ORD-02,1500,,d1c2,d1c2,True,True,10,1.0000000000000002,0.0,0.0,False,,False
ORD-02,1700,,d1c2,d1c2,True,True,10,0.9999999999999999,0.0,0.0,False,,False
ORD-02,1900,,d1b3,d1b3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
ORD-02,2100,,d1b3,d1b3,True,True,10,1.0,0.0,0.0,False,,False
ORD-09,1100,,e2e3,e2e3,True,True,10,1.0,0.0,0.0,False,,False
ORD-09,1300,,e2e3,e2e3,True,True,10,0.9999999999999999,0.0,0.0,False,,False
ORD-09,1500,,e2e3,e2e3,True,True,10,1.0,0.0,0.0,False,,False
ORD-09,1700,,e2e3,e2e3,True,True,10,1.0,0.0,0.0,False,,False
ORD-09,1900,,d4f3,d4f3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
ORD-09,2100,,d4f3,d4f3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
ORD-10,1100,,b2b3,b2b3,True,True,10,1.0,0.0,0.0,False,,False
ORD-10,1300,,b2b3,b2b3,True,True,10,1.0,0.0,0.0,False,,False
ORD-10,1500,,b2b3,b2b3,True,True,10,1.0,0.0,0.0,False,,False
ORD-10,1700,,d4b3,d4b3,True,True,10,1.0,0.0,0.0,False,,False
ORD-10,1900,,d4b3,d4b3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
ORD-10,2100,,d4b3,d4b3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
PST-01,1100,,d4c5,d4c5,True,True,10,1.0,0.0,0.0,False,,False
PST-01,1300,,e2e3,e2e3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
PST-01,1500,,e2e3,e2e3,True,True,10,1.0,0.0,0.0,False,,False
PST-01,1700,,e2e3,e2e3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
PST-01,1900,,e2e3,e2e3,True,True,10,1.0,0.0,0.0,False,,False
PST-01,2100,,d4c5,d4c5,True,True,10,1.0000000000000002,0.0,0.0,False,,False
PST-04,1100,,g1f3,g1f3,True,True,10,0.9999999999999999,0.0,0.0,False,,False
PST-04,1300,,g1f3,g1f3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
PST-04,1500,,g1f3,g1f3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
PST-04,1700,,g1f3,g1f3,True,True,10,1.0,0.0,0.0,False,,False
PST-04,1900,,g1f3,g1f3,True,True,10,1.0,0.0,0.0,False,,False
PST-04,2100,,g1f3,g1f3,True,True,10,1.0,0.0,0.0,False,,False
STO-01,1100,,g1f3,g1f3,True,True,10,1.0,0.0,0.0,False,,False
STO-01,1300,,g1f3,g1f3,True,True,10,0.9999999999999999,0.0,0.0,False,,False
STO-01,1500,,g1f3,g1f3,True,True,10,1.0,0.0,0.0,False,,False
STO-01,1700,,c2c3,c2c3,True,True,10,1.0,0.0,0.0,False,,False
STO-01,1900,,c2c3,c2c3,True,True,10,0.9999999999999999,0.0,0.0,False,,False
STO-01,2100,,g1f3,g1f3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
TOR-02,1100,,e2e3,e2e3,True,True,10,1.0,0.0,0.0,False,,False
TOR-02,1300,,e2e3,e2e3,True,True,10,1.0,0.0,0.0,False,,False
TOR-02,1500,,e2e3,e2e3,True,True,10,1.0,0.0,0.0,False,,False
TOR-02,1700,,b1d2,b1d2,True,True,10,1.0000000000000002,0.0,0.0,False,,False
TOR-02,1900,,b1d2,b1d2,True,True,10,1.0,0.0,0.0,False,,False
TOR-02,2100,,b1d2,b1d2,True,True,10,1.0,0.0,0.0,False,,False
TOR-05,1100,,d4c5,d4c5,True,True,10,1.0,0.0,0.0,False,,False
TOR-05,1300,,d4c5,d4c5,True,True,10,1.0000000000000002,0.0,0.0,False,,False
TOR-05,1500,,e2e3,e2e3,True,True,10,1.0,0.0,0.0,False,,False
TOR-05,1700,,e2e3,e2e3,True,True,10,1.0,0.0,0.0,False,,False
TOR-05,1900,,e2e3,e2e3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
TOR-05,2100,,e2e3,e2e3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
TOR-06,1100,,d4e5,d4e5,True,True,10,0.9999999999999998,0.0,0.0,False,,False
TOR-06,1300,,g5f3,g5f3,True,True,10,0.9999999999999998,0.0,0.0,False,,False
TOR-06,1500,,g5f3,g5f3,True,True,10,1.0,0.0,0.0,False,,False
TOR-06,1700,,g5f3,g5f3,True,True,10,1.0,0.0,0.0,False,,False
TOR-06,1900,,g5f3,g5f3,True,True,10,1.0,0.0,0.0,False,,False
TOR-06,2100,,g5f3,g5f3,True,True,10,0.9999999999999999,0.0,0.0,False,,False
TOR-08,1100,,g5f4,g5f4,True,True,10,0.9999999999999999,0.0,0.0,False,,False
TOR-08,1300,,g5h4,g5h4,True,True,10,1.0,0.0,0.0,False,,False
TOR-08,1500,,g5h4,g5h4,True,True,10,1.0,0.0,0.0,False,,False
TOR-08,1700,,g5h4,g5h4,True,True,10,0.9999999999999999,0.0,0.0,False,,False
TOR-08,1900,,g5h4,g5h4,True,True,10,1.0000000000000002,0.0,0.0,False,,False
TOR-08,2100,,g5h4,g5h4,True,True,10,1.0,0.0,0.0,False,,False
TOR-09,1100,,h4g3,h4g3,True,True,10,0.9999999999999999,0.0,0.0,False,,False
TOR-09,1300,,h4g3,h4g3,True,True,10,1.0,0.0,0.0,False,,False
TOR-09,1500,,h4g3,h4g3,True,True,10,0.9999999999999999,0.0,0.0,False,,False
TOR-09,1700,,h4g3,h4g3,True,True,10,0.9999999999999999,0.0,0.0,False,,False
TOR-09,1900,,h4g3,h4g3,True,True,10,0.9999999999999998,0.0,0.0,False,,False
TOR-09,2100,,h4g3,h4g3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
TOR-10,1100,,b2b3,b2b3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
TOR-10,1300,,b2b3,b2b3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
TOR-10,1500,,b2b3,b2b3,True,True,10,1.0000000000000002,0.0,0.0,False,,False
TOR-10,1700,,b2b3,b2b3,True,True,10,1.0,0.0,0.0,False,,False
TOR-10,1900,,b2b3,b2b3,True,True,10,1.0,0.0,0.0,False,,False
TOR-10,2100,,d1c1,d1c1,True,True,10,1.0,0.0,0.0,False,,False
VER-01,1100,,f1b5,f1b5,True,True,10,1.0,0.0,0.0,False,,False
VER-01,1300,,g1f3,g1f3,True,True,10,0.9999999999999998,0.0,0.0,False,,False
VER-01,1500,,g1f3,g1f3,True,True,10,1.0,0.0,0.0,False,,False
VER-01,1700,,g1f3,g1f3,True,True,10,0.9999999999999999,0.0,0.0,False,,False
VER-01,1900,,g1f3,g1f3,True,True,10,1.0,0.0,0.0,False,,False
VER-01,2100,,g1f3,g1f3,True,True,10,1.0,0.0,0.0,False,,False
VER-03,1100,,c3b5,c3b5,True,True,10,1.0,0.0,0.0,False,,False
VER-03,1300,,g5f6,g5f6,True,True,10,1.0000000000000002,0.0,0.0,False,,False
VER-03,1500,,g5f6,g5f6,True,True,10,1.0000000000000002,0.0,0.0,False,,False
VER-03,1700,,g5f6,g5f6,True,True,10,0.9999999999999999,0.0,0.0,False,,False
VER-03,1900,,g5f6,g5f6,True,True,10,1.0,0.0,0.0,False,,False
VER-03,2100,,g5f6,g5f6,True,True,10,0.9999999999999999,0.0,0.0,False,,False
VER-05,1100,,d4c5,d4c5,True,True,10,1.0,0.0,0.0,False,,False
VER-05,1300,,d4c5,d4c5,True,True,10,0.9999999999999998,0.0,0.0,False,,False
VER-05,1500,,d4c5,d4c5,True,True,10,1.0000000000000002,0.0,0.0,False,,False
VER-05,1700,,d4c5,d4c5,True,True,10,1.0,0.0,0.0,False,,False
VER-05,1900,,d4c5,d4c5,True,True,10,0.9999999999999999,0.0,0.0,False,,False
VER-05,2100,,e2e4,e2e4,True,True,10,0.9999999999999999,0.0,0.0,False,,False
VER-08,1100,,d4a4,d4a4,True,True,10,1.0,0.0,0.0,False,,False
VER-08,1300,,d4a4,d4a4,True,True,10,1.0000000000000002,0.0,0.0,False,,False
VER-08,1500,,d4a4,d4a4,True,True,10,1.0,0.0,0.0,False,,False
VER-08,1700,,d4d2,d4d2,True,True,10,1.0,0.0,0.0,False,,False
VER-08,1900,,d4d2,d4d2,True,True,10,1.0000000000000002,0.0,0.0,False,,False
VER-08,2100,,d4h4,d4h4,True,True,10,1.0,0.0,0.0,False,,False
