line_id,elo,missing_side,top1_left,top1_right,top1_agreement,top3_overlap,top10_intersection,probability_correlation,mean_absolute_difference,max_absolute_difference,top1_changed,illegal_moves,fen_mismatch
VER-01,1500,,g1f3,g1f3,True,True,10,0.9999987636413987,0.00033917771652341685,0.001007229089736883,False,,False
VER-01,1700,,g1f3,g1f3,True,True,9,0.9999464968093317,0.0008920849197440789,0.0037201642990112305,False,,False
VER-01,1900,,g1f3,g1f3,True,True,10,0.9999953418771288,0.00043809451162813844,0.002311795949935913,False,,False
VER-01,2100,,g1f3,g1f3,True,True,10,0.9999989861715519,0.0003038890659809232,0.0013167858123779297,False,,False
VER-03,1100,,c3b5,c3b5,True,True,10,0.9999815888846838,0.0005122327711433046,0.0022245645523070734,False,,False
VER-03,1300,,g5f6,g5f6,True,True,10,0.9999947570520429,0.0003990209253970659,0.0012770295143127441,False,,False
VER-03,1500,,g5f6,g5f6,True,True,10,0.9999835849364415,0.0004955476266331827,0.002412557601928711,False,,False
VER-03,1700,,g5f6,g5f6,True,True,10,0.9999921740620787,0.00042961143190040345,0.002142027020454379,False,,False
VER-03,1900,,g5f6,g5f6,True,True,10,0.9999991341834,0.00024255995522252843,0.0009254664182662964,False,,False
VER-03,2100,,g5f6,g5f6,True,True,10,0.999999784229867,0.00019168893340975284,0.0009365081787108265,False,,False
VER-05,1100,,d4c5,d4c5,True,True,10,0.9999957097202486,0.0003333857515826858,0.0016216039657592773,False,,False
VER-05,1300,,d4c5,d4c5,True,True,10,0.9999989930285299,0.0001828718348406242,0.0006597936153411865,False,,False
VER-05,1500,,d4c5,d4c5,True,True,10,0.9999976309152,0.00027241045609117194,0.0007450580596923967,False,,False
VER-05,1700,,d4c5,d4c5,True,True,10,0.9999986507317735,0.0001478166319430179,0.000741347670555198,False,,False
VER-05,1900,,d4c5,d4c5,True,True,10,0.9999806725764931,0.0004397793731186499,0.0021538734436035156,False,,False
