line_id,bias_code,elo,model,rank,move_uci,move_san,policy_probability,topk_policy_mass,normalized_response_entropy_topk,wdl_win_permille,wdl_draw_permille,wdl_loss_permille,fen,status,device,amp_mode,torch_version,torch_cuda_version,gpu_name,elapsed_seconds,peak_vram_bytes,legal_policy_mass
ORD-01,B1,1100,maia3-79m,11,f3e5,Ne5,0.001822412246838212,0.9999999806798598,0.5429429628493049,235,15,750,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,12,d1d3,Qd3,0.0013126343255862594,0.9999999806798598,0.5429429628493049,477,20,503,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,13,a2a3,a3,0.001185866305604577,0.9999999806798598,0.5429429628493049,516,23,461,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,14,d1d2,Qd2,0.0006447443156503141,0.9999999806798598,0.5429429628493049,480,22,498,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,15,g2g3,g3,0.000639726931694895,0.9999999806798598,0.5429429628493049,490,24,486,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,16,d1e2,Qe2,0.0003045556659344584,0.9999999806798598,0.5429429628493049,480,21,499,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,17,h2h4,h4,0.0003045556659344584,0.9999999806798598,0.5429429628493049,491,23,486,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,18,b1a3,Na3,0.0002951854548882693,0.9999999806798598,0.5429429628493049,505,22,473,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,19,e1e2,Ke2,0.00028387707425281405,0.9999999806798598,0.5429429628493049,391,23,586,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,20,f4g3,Bg3,0.0002625433844514191,0.9999999806798598,0.5429429628493049,505,24,471,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,21,f4e5,Be5,8.657761645736173e-05,0.9999999806798598,0.5429429628493049,500,24,476,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,22,a2a4,a4,6.139272591099143e-05,0.9999999806798598,0.5429429628493049,519,22,459,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,23,f3g5,Ng5,5.546370812226087e-05,0.9999999806798598,0.5429429628493049,167,11,822,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,24,d1c1,Qc1,5.0500275392550975e-05,0.9999999806798598,0.5429429628493049,458,21,521,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,25,e3e4,e4,4.562319736578502e-05,0.9999999806798598,0.5429429628493049,374,21,605,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,26,f1c4,Bc4,4.0896371501730755e-05,0.9999999806798598,0.5429429628493049,296,20,684,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,27,b2b4,b4,2.619920087454375e-05,0.9999999806798598,0.5429429628493049,478,22,500,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,28,f3h4,Nh4,2.5592295060050674e-05,0.9999999806798598,0.5429429628493049,122,9,869,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,29,f3g1,Ng1,1.9469593098619953e-05,0.9999999806798598,0.5429429628493049,113,10,877,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,30,f3d2,Nfd2,1.7727263184497133e-05,0.9999999806798598,0.5429429628493049,127,10,863,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,31,f4g5,Bg5,1.614086068002507e-05,0.9999999806798598,0.5429429628493049,492,22,486,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,32,e1d2,Kd2,1.1901523066626396e-05,0.9999999806798598,0.5429429628493049,423,22,555,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,33,h1g1,Rg1,6.781283900636481e-06,0.9999999806798598,0.5429429628493049,496,23,481,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,34,f1a6,Ba6,5.118781245982973e-06,0.9999999806798598,0.5429429628493049,365,19,616,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,35,f4c7,Bc7,3.153589432258741e-06,0.9999999806798598,0.5429429628493049,224,18,758,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,36,f4d6,Bd6,7.911473289823334e-07,0.9999999806798598,0.5429429628493049,194,16,790,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,37,f4b8,Bb8,5.480117124534445e-07,0.9999999806798598,0.5429429628493049,280,20,700,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1100,maia3-79m,38,f4h6,Bh6,3.2090346735458297e-07,0.9999999806798598,0.5429429628493049,243,20,737,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999806798598
ORD-01,B1,1300,maia3-79m,1,f1e2,Be2,0.2772483229637146,0.9999999967114661,0.5162251874062598,534,25,441,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,2,b1d2,Nbd2,0.21257367730140686,0.9999999967114661,0.5162251874062598,517,24,459,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,3,c2c3,c3,0.19659850001335144,0.9999999967114661,0.5162251874062598,529,25,446,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,4,h2h3,h3,0.13096284866333008,0.9999999967114661,0.5162251874062598,509,26,465,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,5,f1b5,Bb5,0.0700993537902832,0.9999999967114661,0.5162251874062598,524,23,453,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,6,c2c4,c4,0.04893723875284195,0.9999999967114661,0.5162251874062598,512,23,465,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,7,f1d3,Bd3,0.02788359858095646,0.9999999967114661,0.5162251874062598,504,23,473,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,8,d4c5,dxc5,0.015641281381249428,0.9999999967114661,0.5162251874062598,445,21,534,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,9,b1c3,Nc3,0.012766042724251747,0.9999999967114661,0.5162251874062598,517,24,459,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,10,a2a3,a3,0.001585422782227397,0.9999999967114661,0.5162251874062598,518,24,458,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,11,b2b3,b3,0.0015608430840075016,0.9999999967114661,0.5162251874062598,498,23,479,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,12,f3e5,Ne5,0.0010561192175373435,0.9999999967114661,0.5162251874062598,184,12,804,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,13,d1d3,Qd3,0.0008486156584694982,0.9999999967114661,0.5162251874062598,486,20,494,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,14,d1d2,Qd2,0.0003885245823767036,0.9999999967114661,0.5162251874062598,482,22,496,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,15,g2g3,g3,0.0003565301885828376,0.9999999967114661,0.5162251874062598,491,24,485,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,16,h2h4,h4,0.0003537556331139058,0.9999999967114661,0.5162251874062598,490,23,487,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,17,e1e2,Ke2,0.00032209817436523736,0.9999999967114661,0.5162251874062598,377,22,601,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,18,f4g3,Bg3,0.00022311088105197996,0.9999999967114661,0.5162251874062598,507,24,469,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,19,d1e2,Qe2,0.00014518103853333741,0.9999999967114661,0.5162251874062598,478,21,501,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,20,b1a3,Na3,0.0001374546263832599,0.9999999967114661,0.5162251874062598,499,22,479,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,21,a2a4,a4,6.699004006804898e-05,0.9999999967114661,0.5162251874062598,522,22,456,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,22,d1c1,Qc1,4.063150845468044e-05,0.9999999967114661,0.5162251874062598,462,21,517,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,23,f4e5,Be5,3.8169771869434044e-05,0.9999999967114661,0.5162251874062598,504,24,472,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,24,f1c4,Bc4,2.8587839551619254e-05,0.9999999967114661,0.5162251874062598,265,18,717,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,25,e3e4,e4,2.664679595909547e-05,0.9999999967114661,0.5162251874062598,375,20,605,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,26,f3g5,Ng5,2.0752546333824284e-05,0.9999999967114661,0.5162251874062598,140,9,851,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,27,b2b4,b4,1.7070578905986622e-05,0.9999999967114661,0.5162251874062598,462,21,517,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
ORD-01,B1,1300,maia3-79m,28,f3d2,Nfd2,1.3716594366997015e-05,0.9999999967114661,0.5162251874062598,116,9,875,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,cuda,on,2.11.0+cu128,12.8,NVIDIA GeForce RTX 3090,15.459381400141865,632516608,0.9999999967114661
