line_id,bias_code,elo,model,rank,move_uci,move_san,policy_probability,topk_policy_mass,normalized_response_entropy_topk,wdl_win_permille,wdl_draw_permille,wdl_loss_permille,fen,status,position_role,frequency,source,best_eval_mover_cp,candidate_eval_mover_cp,response_loss_cp,response_quality,nodes
ORD-01,B1,1300,maia3-79m,7,f1d3,Bd3,0.0279156472533941,0.9943295890698208,0.7966626605576077,504,23,473,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0279156472533941,maia3,13,-94,107,SEVERE_ERROR,100000
ORD-01,B1,1300,maia3-79m,8,d4c5,dxc5,0.0155783770605921,0.9943295890698208,0.7966626605576077,445,21,534,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0155783770605921,maia3,15,-209,224,SEVERE_ERROR,100000
ORD-01,B1,1300,maia3-79m,9,b1c3,Nc3,0.0126942247152328,0.9943295890698208,0.7966626605576077,517,24,459,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0126942247152328,maia3,10,-41,51,ERROR,100000
ORD-01,B1,1300,maia3-79m,10,a2a3,a3,0.0015770212048664,0.9943295890698208,0.7966626605576077,518,24,458,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0015770212048664,maia3,9,-108,117,SEVERE_ERROR,100000
ORD-01,B1,1500,maia3-79m,1,f1e2,Be2,0.311705082654953,0.9956395183689892,0.7662054154369621,527,27,446,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.311705082654953,maia3,31,11,20,OK,100000
ORD-01,B1,1500,maia3-79m,2,b1d2,Nbd2,0.2195052504539489,0.9956395183689892,0.7662054154369621,517,25,458,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.2195052504539489,maia3,14,19,0,OK,100000
ORD-01,B1,1500,maia3-79m,3,c2c3,c3,0.1937130838632583,0.9956395183689892,0.7662054154369621,529,27,444,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.1937130838632583,maia3,19,16,3,OK,100000
ORD-01,B1,1500,maia3-79m,4,h2h3,h3,0.1223416700959205,0.9956395183689892,0.7662054154369621,509,27,464,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.1223416700959205,maia3,18,-97,115,SEVERE_ERROR,100000
ORD-01,B1,1500,maia3-79m,5,f1b5,Bb5,0.0631690621376037,0.9956395183689892,0.7662054154369621,517,24,459,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0631690621376037,maia3,17,-2,19,OK,100000
ORD-01,B1,1500,maia3-79m,6,c2c4,c4,0.0448536723852157,0.9956395183689892,0.7662054154369621,514,24,462,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0448536723852157,maia3,13,-41,54,ERROR,100000
ORD-01,B1,1500,maia3-79m,7,f1d3,Bd3,0.0150796798989176,0.9956395183689892,0.7662054154369621,505,24,471,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0150796798989176,maia3,13,-94,107,SEVERE_ERROR,100000
ORD-01,B1,1500,maia3-79m,8,d4c5,dxc5,0.0126122385263443,0.9956395183689892,0.7662054154369621,441,22,537,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0126122385263443,maia3,15,-209,224,SEVERE_ERROR,100000
ORD-01,B1,1500,maia3-79m,9,b1c3,Nc3,0.0105969561263918,0.9956395183689892,0.7662054154369621,516,26,458,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0105969561263918,maia3,10,-41,51,ERROR,100000
ORD-01,B1,1500,maia3-79m,10,a2a3,a3,0.0020628222264349,0.9956395183689892,0.7662054154369621,515,26,459,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0020628222264349,maia3,9,-108,117,SEVERE_ERROR,100000
ORD-01,B1,1700,maia3-79m,1,f1e2,Be2,0.3513652980327606,0.9963465242180972,0.7378709433164665,522,30,448,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.3513652980327606,maia3,31,11,20,OK,100000
ORD-01,B1,1700,maia3-79m,2,b1d2,Nbd2,0.2084563821554184,0.9963465242180972,0.7378709433164665,522,29,449,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.2084563821554184,maia3,14,19,0,OK,100000
ORD-01,B1,1700,maia3-79m,3,c2c3,c3,0.2053862810134887,0.9963465242180972,0.7378709433164665,531,31,438,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.2053862810134887,maia3,19,16,3,OK,100000
ORD-01,B1,1700,maia3-79m,4,h2h3,h3,0.1017709746956825,0.9963465242180972,0.7378709433164665,508,31,461,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.1017709746956825,maia3,18,-97,115,SEVERE_ERROR,100000
ORD-01,B1,1700,maia3-79m,5,f1b5,Bb5,0.0560715720057487,0.9963465242180972,0.7378709433164665,511,27,462,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0560715720057487,maia3,17,-2,19,OK,100000
ORD-01,B1,1700,maia3-79m,6,c2c4,c4,0.0390118174254894,0.9963465242180972,0.7378709433164665,519,27,454,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0390118174254894,maia3,13,-41,54,ERROR,100000
ORD-01,B1,1700,maia3-79m,7,d4c5,dxc5,0.0124905863776803,0.9963465242180972,0.7378709433164665,431,24,545,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0124905863776803,maia3,15,-209,224,SEVERE_ERROR,100000
ORD-01,B1,1700,maia3-79m,8,b1c3,Nc3,0.0106495451182127,0.9963465242180972,0.7378709433164665,522,29,449,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0106495451182127,maia3,10,-41,51,ERROR,100000
ORD-01,B1,1700,maia3-79m,9,f1d3,Bd3,0.0088500259444117,0.9963465242180972,0.7378709433164665,505,27,468,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0088500259444117,maia3,13,-94,107,SEVERE_ERROR,100000
ORD-01,B1,1700,maia3-79m,10,a2a3,a3,0.002294041449204,0.9963465242180972,0.7378709433164665,514,29,457,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.002294041449204,maia3,9,-108,117,SEVERE_ERROR,100000
ORD-01,B1,1900,maia3-79m,1,f1e2,Be2,0.3721885085105896,0.9969533528201282,0.7095299435021231,521,35,444,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.3721885085105896,maia3,31,11,20,OK,100000
ORD-01,B1,1900,maia3-79m,2,c2c3,c3,0.2460771203041076,0.9969533528201282,0.7095299435021231,530,36,434,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.2460771203041076,maia3,19,16,3,OK,100000
ORD-01,B1,1900,maia3-79m,3,b1d2,Nbd2,0.1943480670452118,0.9969533528201282,0.7095299435021231,525,34,441,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.1943480670452118,maia3,14,19,0,OK,100000
ORD-01,B1,1900,maia3-79m,4,h2h3,h3,0.0651794597506523,0.9969533528201282,0.7095299435021231,507,36,457,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0651794597506523,maia3,18,-97,115,SEVERE_ERROR,100000
ORD-01,B1,1900,maia3-79m,5,f1b5,Bb5,0.0519966259598732,0.9969533528201282,0.7095299435021231,509,31,460,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0519966259598732,maia3,17,-2,19,OK,100000
ORD-01,B1,1900,maia3-79m,6,c2c4,c4,0.0306936651468276,0.9969533528201282,0.7095299435021231,524,32,444,r2qkbnr/pp2pppp/2n5/2pp4/3P1Bb1/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0306936651468276,maia3,13,-41,54,ERROR,100000
