line_id,move_uci,maia_policy_mean,maia_policy_max,maia_rank_min,lichess_count,lichess_total,lichess_frequency,in_lichess_test_expanded,in_maia_top10
TOR-05,f3e5,0.0230960280168801,0.0490045323967933,6,,,,False,True
TOR-05,g5f4,0.011178789846599039,0.0129032135009765,6,,,,False,True
TOR-05,g5e3,0.007783305676033032,0.0110148917883634,8,,,,False,True
TOR-05,g2g3,0.0119619611650705,0.0119619611650705,9,,,,False,True
TOR-05,h4h5,0.00253129436168815,0.0029666919726878,9,,,,False,True
TOR-05,a2a3,0.0008798379567451,0.0008798379567451,10,,,,False,True
TOR-06,d4e5,0.19071290579934916,0.3720543682575226,1,,,,False,True
TOR-06,g5f3,0.490684578816096,0.6641233563423157,1,,,,False,True
TOR-06,h2h4,0.07792255344490205,0.1253753155469894,2,,,,False,True
TOR-06,d2f3,0.06036523853739098,0.1001622900366783,3,,,,False,True
TOR-06,e2e3,0.05440130503848189,0.1091132014989852,3,,,,False,True
TOR-06,g5f7,0.06051662409057215,0.0938935279846191,3,,,,False,True
TOR-06,e2e4,0.0204346048024793,0.0460078008472919,5,,,,False,True
TOR-06,g5h3,0.021338671911507786,0.0284868627786636,6,,,,False,True
TOR-06,c2c3,0.009953874512575499,0.02176627330482,7,,,,False,True
TOR-06,d2b3,0.009274021877596733,0.0135816819965839,9,,,,False,True
TOR-06,f2f4,0.005233482380087133,0.0066900853998959,9,,,,False,True
TOR-08,g5f4,0.40112438301245373,0.506884753704071,1,,,,False,True
TOR-08,g5h4,0.573397696018219,0.6603506803512573,1,,,,False,True
TOR-08,f1d3,0.011554621509276284,0.0326320528984069,3,,,,False,True
TOR-08,b1d2,0.002846410750256183,0.0046785874292254,4,,,,False,True
TOR-08,f1b5,0.00512652234174304,0.0160729624330997,4,,,,False,True
TOR-08,b1c3,0.0025375661401388,0.0047262851148843,5,,,,False,True
TOR-08,f3h4,0.00068627176224248,0.000899699924048,5,,,,False,True
TOR-08,h2h4,0.0007375786566019667,0.0013238297542557,5,,,,False,True
TOR-08,c2c4,0.0009762964667363834,0.0020659663714468,6,,,,False,True
TOR-08,g5f6,0.0016511055097604335,0.0027226009406149,7,,,,False,True
TOR-08,f3e5,0.0003003747988259,0.0004268637858331,8,,,,False,True
TOR-08,c2c3,0.000497341281516075,0.0011932940687984,9,,,,False,True
TOR-08,f1e2,0.0001039493727148,0.0001039493727148,10,,,,False,True
TOR-09,h4g3,0.6379891186952591,0.7512713670730591,1,,,,False,True
TOR-09,f1d3,0.10289625823497768,0.2566579282283783,2,,,,False,True
TOR-09,f1e2,0.12102732993662353,0.2538226246833801,2,,,,False,True
TOR-09,h4g5,0.09069167139629519,0.1289130598306656,2,,,,False,True
TOR-09,f1b5,0.019390197082733065,0.0417696498334407,4,,,,False,True
TOR-09,d2f3,0.009696616247917166,0.0118527151644229,5,,,,False,True
TOR-09,c2c4,0.00385622703470285,0.0047016735188663,6,,,,False,True
TOR-09,g2g4,0.0033743787401666002,0.004953954834491,7,,,,False,True
TOR-09,c2c3,0.0017614315050498333,0.0024655412416905,8,,,,False,True
TOR-09,f2f3,0.0014494213586052002,0.0015532706165686,8,,,,False,True
TOR-09,f2f4,0.0020260848104953332,0.0031699442770332,8,,,,False,True
TOR-10,b2b3,0.5072019547224045,0.60960853099823,1,,,,False,True
TOR-10,d1c1,0.22147925384342668,0.3924597501754761,1,,,,False,True
TOR-10,b1c3,0.08976739024122553,0.1260733753442764,2,,,,False,True
TOR-10,c2c3,0.029408774261052335,0.0669081658124923,3,,,,False,True
TOR-10,b1d2,0.0603771228343248,0.0820244699716568,4,,,,False,True
TOR-10,f1d3,0.023510615651806132,0.060218870639801,4,,,,False,True
TOR-10,d4c5,0.0367721645161509,0.0409819111227989,5,,,,False,True
TOR-10,b1a3,0.00776464092389985,0.0176356807351112,8,,,,False,True
TOR-10,c2c4,0.007022307002140766,0.0188237819820642,8,,,,False,True
TOR-10,f4b8,0.0038452266249805003,0.005324310157448,9,,,,False,True
TOR-10,f3e5,0.0106969280168414,0.0106969280168414,10,,,,False,True
VER-01,f1d3,0.03797554628302648,0.044701874256134,4,2.0,3.0,0.6666666666666666,True,True
VER-01,d4c5,0.05529956084986523,0.0686938092112541,3,1.0,2.0,0.5,True,True
VER-01,f1b5,0.25049748520056403,0.3302895426750183,1,,,,False,True
VER-01,g1f3,0.41354337831338245,0.5484567284584045,1,,,,False,True
VER-01,g5f6,0.047833205511172545,0.0894926786422729,3,,,,False,True
VER-01,a2a3,0.031083238776773183,0.0438634492456913,4,,,,False,True
VER-01,d1d2,0.024306206405162782,0.0472184382379055,4,,,,False,True
VER-01,d1f3,0.03237760082508123,0.0460569523274898,5,,,,False,True
VER-01,f2f4,0.022578412046035102,0.0365083292126655,5,,,,False,True
VER-01,g5f4,0.014909484423696932,0.0158411115407943,7,,,,False,True
VER-01,e3e4,0.01485533080995075,0.0153910564258694,8,,,,False,True
VER-01,f1e2,0.016061474569141802,0.0169074479490518,8,,,,False,True
VER-01,f2f3,0.0181955015286803,0.0201935619115829,9,,,,False,True
VER-01,h2h3,0.0115801934152841,0.0115801934152841,10,,,,False,True
VER-03,c3b5,0.21590865217149258,0.3972620666027069,1,,,,False,True
VER-03,g5f6,0.6199304610490799,0.9083144068717957,1,,,,False,True
VER-03,c3b1,0.06960289118190602,0.092998020350933,2,,,,False,True
VER-03,c3a4,0.07133821335931616,0.1487983465194702,3,,,,False,True
VER-03,c3e4,0.015446571555609467,0.032014176249504,5,,,,False,True
VER-03,d1d4,0.0015770310807662333,0.00278788106516,6,,,,False,True
VER-03,e2e3,0.0019755362106176166,0.002430418273434,6,,,,False,True
VER-03,c3d5,0.00148423950304275,0.0021779439412057,7,,,,False,True
VER-03,e2e4,0.0009018759883473999,0.0013907710090279,7,,,,False,True
VER-03,g1f3,0.0011866793211083332,0.0015316341305151,7,,,,False,True
VER-03,b2b4,0.0005261690724485333,0.0005995315732434,9,,,,False,True
VER-03,d1d3,0.0005682323001868,0.0007057322072796,9,,,,False,True
VER-05,d4c5,0.5024217416842779,0.6067022681236267,1,1.0,1.0,1.0,True,True
VER-05,e2e4,0.19530468185742697,0.4276760220527649,1,,,,False,True
VER-05,e2e3,0.18467820684115088,0.2215776592493057,2,,,,False,True
VER-05,g1f3,0.09108301500479377,0.1011613234877586,4,,,,False,True
VER-05,d1d3,0.00655435618439995,0.0105235511437058,5,,,,False,True
VER-05,g2g3,0.004954176954925016,0.005501904990524,5,,,,False,True
VER-05,c3d5,0.0043047492654295,0.0084504131227731,6,,,,False,True
VER-05,d1d2,0.00453509803628545,0.0059080044738948,6,,,,False,True
VER-05,f2f3,0.0021700197345732,0.0032023964449763,7,,,,False,True
VER-05,a2a3,0.0012998371773088333,0.0019300457788631,9,,,,False,True
VER-05,h2h3,0.0016818770673125499,0.0022517498582601,9,,,,False,True
VER-05,c3b5,0.0020119517575949,0.0020119517575949,10,,,,False,True
VER-08,d4a4,0.2784837757547696,0.3414009511470794,1,,,,False,True
VER-08,d4d2,0.2575521071751912,0.3160462081432342,1,,,,False,True
VER-08,d4h4,0.12939409073442218,0.365693062543869,1,,,,False,True
VER-08,d4d1,0.16462876647710797,0.2163436710834503,3,,,,False,True
VER-08,d4d3,0.05690992871920261,0.1028383076190948,4,,,,False,True
VER-08,d4c5,0.020267225258673183,0.0638025030493736,5,,,,False,True
VER-08,d4f2,0.03692124256243303,0.0519716963171958,5,,,,False,True
VER-08,g5f6,0.020266192965209467,0.043865580111742,6,,,,False,True
VER-08,d4f4,0.011996280595970616,0.0286569632589817,7,,,,False,True
VER-08,d4e3,0.01042323529254642,0.0209450591355562,9,,,,False,True
VER-08,e1c1,0.0009059387957677,0.0009059387957677,10,,,,False,True
