line_id,bias_code,elo,model,rank,move_uci,move_san,policy_probability,topk_policy_mass,normalized_response_entropy_topk,wdl_win_permille,wdl_draw_permille,wdl_loss_permille,fen,status,position_role,frequency,source,best_eval_mover_cp,candidate_eval_mover_cp,response_loss_cp,response_quality,nodes
TOR-10,B2,1900,maia3-79m,3,c2c4,c4,0.0372077524662017,0.9897327157668768,0.4932666454104177,512,35,453,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0372077524662017,maia3,-16,-170,154,SEVERE_ERROR,100000
TOR-10,B2,1900,maia3-79m,6,b2b3,b3,0.0116183338686823,0.9897327157668768,0.4932666454104177,513,34,453,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0116183338686823,maia3,-15,-63,48,ERROR,100000
TOR-10,B2,1900,maia3-79m,7,g2g3,g3,0.0105955358594655,0.9897327157668768,0.4932666454104177,509,35,456,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0105955358594655,maia3,-20,-279,259,SEVERE_ERROR,100000
TOR-10,B2,1900,maia3-79m,9,b2b4,b4,0.0044146692380309,0.9897327157668768,0.4932666454104177,517,31,452,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0044146692380309,maia3,-25,-178,153,SEVERE_ERROR,100000
TOR-10,B2,2100,maia3-79m,4,c2c4,c4,0.0476539246737957,0.9894236333202572,0.5245369929792545,507,43,450,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0476539246737957,maia3,-16,-164,148,SEVERE_ERROR,100000
TOR-10,B2,2100,maia3-79m,6,b2b3,b3,0.0121682006865739,0.9894236333202572,0.5245369929792545,507,42,451,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0121682006865739,maia3,-20,-62,42,ERROR,100000
TOR-10,B2,2100,maia3-79m,7,g2g3,g3,0.0087140025570988,0.9894236333202572,0.5245369929792545,505,42,453,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0087140025570988,maia3,-19,-269,250,SEVERE_ERROR,100000
TOR-10,B2,2100,maia3-79m,9,b1c3,Nc3,0.004463599063456,0.9894236333202572,0.5245369929792545,521,42,437,rnb1kb1r/pp2pppp/1q6/2pp4/3PnB2/4PN2/PPP2PPP/RN1QKB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.004463599063456,maia3,-16,-13,0,OK,100000
LON-01,B3,1100,maia3-79m,6,g2g3,g3,0.0109514547511935,0.9878678212407976,0.4256131767466212,497,27,476,r1b1kb1r/1p2pppp/1pn2n2/3p4/2pP1B2/2P1PN2/PP3PPP/RN2KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0109514547511935,maia3,-55,-66,11,OK,100000
LON-01,B3,1100,maia3-79m,7,b2b3,b3,0.0074914833530783,0.9878678212407976,0.4256131767466212,494,27,479,r1b1kb1r/1p2pppp/1pn2n2/3p4/2pP1B2/2P1PN2/PP3PPP/RN2KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0074914833530783,maia3,-52,-126,74,ERROR,100000
LON-01,B3,1300,maia3-79m,6,g2g3,g3,0.0113351605832576,0.9883486481849104,0.4312486267262949,500,27,473,r1b1kb1r/1p2pppp/1pn2n2/3p4/2pP1B2/2P1PN2/PP3PPP/RN2KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0113351605832576,maia3,-44,-72,28,OK,100000
LON-01,B3,1300,maia3-79m,7,b2b3,b3,0.0088089434430003,0.9883486481849104,0.4312486267262949,503,26,471,r1b1kb1r/1p2pppp/1pn2n2/3p4/2pP1B2/2P1PN2/PP3PPP/RN2KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0088089434430003,maia3,-48,-127,79,ERROR,100000
LON-01,B3,1500,maia3-79m,6,g2g3,g3,0.0118206376209855,0.9890689314343036,0.448404635595114,503,28,469,r1b1kb1r/1p2pppp/1pn2n2/3p4/2pP1B2/2P1PN2/PP3PPP/RN2KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0118206376209855,maia3,-45,-66,21,OK,100000
LON-01,B3,1500,maia3-79m,7,b2b3,b3,0.0103525295853614,0.9890689314343036,0.448404635595114,505,27,468,r1b1kb1r/1p2pppp/1pn2n2/3p4/2pP1B2/2P1PN2/PP3PPP/RN2KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0103525295853614,maia3,-41,-130,89,ERROR,100000
LON-01,B3,1500,maia3-79m,10,b2b4,b4,0.0039066667668521,0.9890689314343036,0.448404635595114,515,24,461,r1b1kb1r/1p2pppp/1pn2n2/3p4/2pP1B2/2P1PN2/PP3PPP/RN2KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0039066667668521,maia3,-56,-141,85,ERROR,100000
LON-01,B3,1700,maia3-79m,6,g2g3,g3,0.0117970667779445,0.9896683357656002,0.4703368028344805,508,30,462,r1b1kb1r/1p2pppp/1pn2n2/3p4/2pP1B2/2P1PN2/PP3PPP/RN2KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0117970667779445,maia3,-47,-68,21,OK,100000
LON-01,B3,1700,maia3-79m,7,b2b3,b3,0.0114017035812139,0.9896683357656002,0.4703368028344805,510,29,461,r1b1kb1r/1p2pppp/1pn2n2/3p4/2pP1B2/2P1PN2/PP3PPP/RN2KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0114017035812139,maia3,-51,-124,73,ERROR,100000
LON-01,B3,1700,maia3-79m,9,b2b4,b4,0.0044242879375815,0.9896683357656002,0.4703368028344805,518,27,455,r1b1kb1r/1p2pppp/1pn2n2/3p4/2pP1B2/2P1PN2/PP3PPP/RN2KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0044242879375815,maia3,-45,-133,88,ERROR,100000
LON-01,B3,1900,maia3-79m,6,b2b3,b3,0.0116183338686823,0.9897327157668768,0.4932666454104177,513,34,453,r1b1kb1r/1p2pppp/1pn2n2/3p4/2pP1B2/2P1PN2/PP3PPP/RN2KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0116183338686823,maia3,-45,-131,86,ERROR,100000
LON-01,B3,1900,maia3-79m,7,g2g3,g3,0.0105955358594655,0.9897327157668768,0.4932666454104177,509,35,456,r1b1kb1r/1p2pppp/1pn2n2/3p4/2pP1B2/2P1PN2/PP3PPP/RN2KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0105955358594655,maia3,-45,-68,23,OK,100000
LON-01,B3,1900,maia3-79m,9,b2b4,b4,0.0044146692380309,0.9897327157668768,0.4932666454104177,517,31,452,r1b1kb1r/1p2pppp/1pn2n2/3p4/2pP1B2/2P1PN2/PP3PPP/RN2KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0044146692380309,maia3,-41,-137,96,ERROR,100000
LON-01,B3,2100,maia3-79m,6,b2b3,b3,0.0121682006865739,0.9894236333202572,0.5245369929792545,507,42,451,r1b1kb1r/1p2pppp/1pn2n2/3p4/2pP1B2/2P1PN2/PP3PPP/RN2KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0121682006865739,maia3,-45,-141,96,ERROR,100000
LON-01,B3,2100,maia3-79m,7,g2g3,g3,0.0087140025570988,0.9894236333202572,0.5245369929792545,505,42,453,r1b1kb1r/1p2pppp/1pn2n2/3p4/2pP1B2/2P1PN2/PP3PPP/RN2KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0087140025570988,maia3,-40,-65,25,OK,100000
LON-03,B3,1100,maia3-79m,6,g2g3,g3,0.0109514547511935,0.9878678212407976,0.4256131767466212,497,27,476,r1b1kb1r/1p2pppp/2n2n2/1p1p4/2pP1B2/2P1PN2/PP1N1PPP/R3KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0109514547511935,maia3,-54,-74,20,OK,100000
LON-03,B3,1100,maia3-79m,7,b2b3,b3,0.0074914833530783,0.9878678212407976,0.4256131767466212,494,27,479,r1b1kb1r/1p2pppp/2n2n2/1p1p4/2pP1B2/2P1PN2/PP1N1PPP/R3KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0074914833530783,maia3,-58,-197,139,SEVERE_ERROR,100000
LON-03,B3,1300,maia3-79m,6,g2g3,g3,0.0113351605832576,0.9883486481849104,0.4312486267262949,500,27,473,r1b1kb1r/1p2pppp/2n2n2/1p1p4/2pP1B2/2P1PN2/PP1N1PPP/R3KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0113351605832576,maia3,-56,-78,22,OK,100000
LON-03,B3,1300,maia3-79m,7,b2b3,b3,0.0088089434430003,0.9883486481849104,0.4312486267262949,503,26,471,r1b1kb1r/1p2pppp/2n2n2/1p1p4/2pP1B2/2P1PN2/PP1N1PPP/R3KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0088089434430003,maia3,-60,-184,124,SEVERE_ERROR,100000
LON-03,B3,1500,maia3-79m,6,g2g3,g3,0.0118206376209855,0.9890689314343036,0.448404635595114,503,28,469,r1b1kb1r/1p2pppp/2n2n2/1p1p4/2pP1B2/2P1PN2/PP1N1PPP/R3KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0118206376209855,maia3,-51,-84,33,OK,100000
LON-03,B3,1500,maia3-79m,7,b2b3,b3,0.0103525295853614,0.9890689314343036,0.448404635595114,505,27,468,r1b1kb1r/1p2pppp/2n2n2/1p1p4/2pP1B2/2P1PN2/PP1N1PPP/R3KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0103525295853614,maia3,-52,-167,115,SEVERE_ERROR,100000
LON-03,B3,1500,maia3-79m,10,b2b4,b4,0.0039066667668521,0.9890689314343036,0.448404635595114,515,24,461,r1b1kb1r/1p2pppp/2n2n2/1p1p4/2pP1B2/2P1PN2/PP1N1PPP/R3KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0039066667668521,maia3,-45,-134,89,ERROR,100000
LON-03,B3,1700,maia3-79m,6,g2g3,g3,0.0117970667779445,0.9896683357656002,0.4703368028344805,508,30,462,r1b1kb1r/1p2pppp/2n2n2/1p1p4/2pP1B2/2P1PN2/PP1N1PPP/R3KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0117970667779445,maia3,-45,-88,43,ERROR,100000
LON-03,B3,1700,maia3-79m,7,b2b3,b3,0.0114017035812139,0.9896683357656002,0.4703368028344805,510,29,461,r1b1kb1r/1p2pppp/2n2n2/1p1p4/2pP1B2/2P1PN2/PP1N1PPP/R3KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0114017035812139,maia3,-51,-163,112,SEVERE_ERROR,100000
LON-03,B3,1700,maia3-79m,9,b2b4,b4,0.0044242879375815,0.9896683357656002,0.4703368028344805,518,27,455,r1b1kb1r/1p2pppp/2n2n2/1p1p4/2pP1B2/2P1PN2/PP1N1PPP/R3KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0044242879375815,maia3,-57,-140,83,ERROR,100000
LON-03,B3,1900,maia3-79m,6,b2b3,b3,0.0116183338686823,0.9897327157668768,0.4932666454104177,513,34,453,r1b1kb1r/1p2pppp/2n2n2/1p1p4/2pP1B2/2P1PN2/PP1N1PPP/R3KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0116183338686823,maia3,-57,-177,120,SEVERE_ERROR,100000
LON-03,B3,1900,maia3-79m,7,g2g3,g3,0.0105955358594655,0.9897327157668768,0.4932666454104177,509,35,456,r1b1kb1r/1p2pppp/2n2n2/1p1p4/2pP1B2/2P1PN2/PP1N1PPP/R3KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0105955358594655,maia3,-52,-87,35,OK,100000
LON-03,B3,1900,maia3-79m,9,b2b4,b4,0.0044146692380309,0.9897327157668768,0.4932666454104177,517,31,452,r1b1kb1r/1p2pppp/2n2n2/1p1p4/2pP1B2/2P1PN2/PP1N1PPP/R3KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0044146692380309,maia3,-56,-147,91,ERROR,100000
LON-03,B3,2100,maia3-79m,6,b2b3,b3,0.0121682006865739,0.9894236333202572,0.5245369929792545,507,42,451,r1b1kb1r/1p2pppp/2n2n2/1p1p4/2pP1B2/2P1PN2/PP1N1PPP/R3KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0121682006865739,maia3,-58,-173,115,SEVERE_ERROR,100000
LON-03,B3,2100,maia3-79m,7,g2g3,g3,0.0087140025570988,0.9894236333202572,0.5245369929792545,505,42,453,r1b1kb1r/1p2pppp/2n2n2/1p1p4/2pP1B2/2P1PN2/PP1N1PPP/R3KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0087140025570988,maia3,-55,-80,25,OK,100000
LON-05,B3,1100,maia3-79m,6,g2g3,g3,0.0109514547511935,0.9878678212407976,0.4256131767466212,497,27,476,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0109514547511935,maia3,-10,-193,183,SEVERE_ERROR,100000
LON-05,B3,1100,maia3-79m,7,b2b3,b3,0.0074914833530783,0.9878678212407976,0.4256131767466212,494,27,479,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0074914833530783,maia3,-7,-273,266,SEVERE_ERROR,100000
LON-05,B3,1100,maia3-79m,9,b1c3,Nc3,0.0049415295943617,0.9878678212407976,0.4256131767466212,507,27,466,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0049415295943617,maia3,-11,-5,0,OK,100000
LON-05,B3,1300,maia3-79m,6,g2g3,g3,0.0113351605832576,0.9883486481849104,0.4312486267262949,500,27,473,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0113351605832576,maia3,-4,-195,191,SEVERE_ERROR,100000
LON-05,B3,1300,maia3-79m,7,b2b3,b3,0.0088089434430003,0.9883486481849104,0.4312486267262949,503,26,471,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0088089434430003,maia3,-2,-251,249,SEVERE_ERROR,100000
LON-05,B3,1300,maia3-79m,10,b1c3,Nc3,0.0035150202456861,0.9883486481849104,0.4312486267262949,513,26,461,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0035150202456861,maia3,0,5,0,OK,100000
LON-05,B3,1500,maia3-79m,6,g2g3,g3,0.0118206376209855,0.9890689314343036,0.448404635595114,503,28,469,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0118206376209855,maia3,4,-184,188,SEVERE_ERROR,100000
LON-05,B3,1500,maia3-79m,7,b2b3,b3,0.0103525295853614,0.9890689314343036,0.448404635595114,505,27,468,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0103525295853614,maia3,6,-255,261,SEVERE_ERROR,100000
LON-05,B3,1500,maia3-79m,10,b2b4,b4,0.0039066667668521,0.9890689314343036,0.448404635595114,515,24,461,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0039066667668521,maia3,-1,-310,309,SEVERE_ERROR,100000
LON-05,B3,1700,maia3-79m,6,g2g3,g3,0.0117970667779445,0.9896683357656002,0.4703368028344805,508,30,462,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0117970667779445,maia3,-2,-203,201,SEVERE_ERROR,100000
LON-05,B3,1700,maia3-79m,7,b2b3,b3,0.0114017035812139,0.9896683357656002,0.4703368028344805,510,29,461,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0114017035812139,maia3,0,-247,247,SEVERE_ERROR,100000
LON-05,B3,1700,maia3-79m,9,b2b4,b4,0.0044242879375815,0.9896683357656002,0.4703368028344805,518,27,455,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0044242879375815,maia3,4,-277,281,SEVERE_ERROR,100000
LON-05,B3,1900,maia3-79m,6,b2b3,b3,0.0116183338686823,0.9897327157668768,0.4932666454104177,513,34,453,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0116183338686823,maia3,-4,-259,255,SEVERE_ERROR,100000
LON-05,B3,1900,maia3-79m,7,g2g3,g3,0.0105955358594655,0.9897327157668768,0.4932666454104177,509,35,456,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0105955358594655,maia3,-14,-221,207,SEVERE_ERROR,100000
LON-05,B3,1900,maia3-79m,9,b2b4,b4,0.0044146692380309,0.9897327157668768,0.4932666454104177,517,31,452,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0044146692380309,maia3,-12,-256,244,SEVERE_ERROR,100000
LON-05,B3,2100,maia3-79m,6,b2b3,b3,0.0121682006865739,0.9894236333202572,0.5245369929792545,507,42,451,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0121682006865739,maia3,-14,-267,253,SEVERE_ERROR,100000
LON-05,B3,2100,maia3-79m,7,g2g3,g3,0.0087140025570988,0.9894236333202572,0.5245369929792545,505,42,453,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0087140025570988,maia3,-9,-224,215,SEVERE_ERROR,100000
LON-05,B3,2100,maia3-79m,9,b1c3,Nc3,0.004463599063456,0.9894236333202572,0.5245369929792545,521,42,437,r3kb1r/pp2pppp/1qn2n2/3p1b2/3P1B2/4PN2/PP3PPP/RNQ1KB1R w KQkq -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.004463599063456,maia3,-16,-7,0,OK,100000
JOB-11,B3,1100,maia3-79m,1,e2e4,e4,0.6771548986434937,0.9878678212407976,0.4256131767466212,513,26,461,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.6771548986434937,maia3,-90,-132,42,ERROR,100000
JOB-11,B3,1100,maia3-79m,3,e2e3,e3,0.0208527259528636,0.9878678212407976,0.4256131767466212,500,27,473,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0208527259528636,maia3,-88,-92,4,OK,100000
JOB-11,B3,1100,maia3-79m,4,g1f3,Nf3,0.0199762973934412,0.9878678212407976,0.4256131767466212,517,27,456,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0199762973934412,maia3,-85,-96,11,OK,100000
JOB-11,B3,1100,maia3-79m,6,g2g3,g3,0.0109514547511935,0.9878678212407976,0.4256131767466212,497,27,476,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0109514547511935,maia3,-84,-193,109,SEVERE_ERROR,100000
JOB-11,B3,1100,maia3-79m,7,b2b3,b3,0.0074914833530783,0.9878678212407976,0.4256131767466212,494,27,479,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0074914833530783,maia3,-93,-302,209,SEVERE_ERROR,100000
JOB-11,B3,1100,maia3-79m,10,f2f4,f4,0.0035755394492298,0.9878678212407976,0.4256131767466212,500,26,474,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0035755394492298,maia3,-91,-155,64,ERROR,100000
JOB-11,B3,1300,maia3-79m,1,e2e4,e4,0.6652060747146606,0.9883486481849104,0.4312486267262949,508,25,467,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.6652060747146606,maia3,-80,-125,45,ERROR,100000
JOB-11,B3,1300,maia3-79m,3,g1f3,Nf3,0.0193633176386356,0.9883486481849104,0.4312486267262949,521,27,452,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0193633176386356,maia3,-82,-95,13,OK,100000
JOB-11,B3,1300,maia3-79m,5,e2e3,e3,0.0176263321191072,0.9883486481849104,0.4312486267262949,499,26,475,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0176263321191072,maia3,-83,-76,0,OK,100000
JOB-11,B3,1300,maia3-79m,6,g2g3,g3,0.0113351605832576,0.9883486481849104,0.4312486267262949,500,27,473,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0113351605832576,maia3,-85,-170,85,ERROR,100000
JOB-11,B3,1300,maia3-79m,7,b2b3,b3,0.0088089434430003,0.9883486481849104,0.4312486267262949,503,26,471,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0088089434430003,maia3,-84,-277,193,SEVERE_ERROR,100000
JOB-11,B3,1300,maia3-79m,9,f2f4,f4,0.0041140238754451,0.9883486481849104,0.4312486267262949,506,25,469,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0041140238754451,maia3,-85,-169,84,ERROR,100000
JOB-11,B3,1500,maia3-79m,1,e2e4,e4,0.6482347846031189,0.9890689314343036,0.448404635595114,505,27,468,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.6482347846031189,maia3,-89,-115,26,OK,100000
JOB-11,B3,1500,maia3-79m,4,g1f3,Nf3,0.0206830464303493,0.9890689314343036,0.448404635595114,525,27,448,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0206830464303493,maia3,-85,-106,21,OK,100000
JOB-11,B3,1500,maia3-79m,5,e2e3,e3,0.0152594503015279,0.9890689314343036,0.448404635595114,497,27,476,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0152594503015279,maia3,-84,-82,0,OK,100000
JOB-11,B3,1500,maia3-79m,6,g2g3,g3,0.0118206376209855,0.9890689314343036,0.448404635595114,503,28,469,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0118206376209855,maia3,-80,-186,106,SEVERE_ERROR,100000
JOB-11,B3,1500,maia3-79m,7,b2b3,b3,0.0103525295853614,0.9890689314343036,0.448404635595114,505,27,468,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0103525295853614,maia3,-80,-292,212,SEVERE_ERROR,100000
JOB-11,B3,1500,maia3-79m,8,f2f4,f4,0.0058752936311066,0.9890689314343036,0.448404635595114,507,25,468,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0058752936311066,maia3,-82,-173,91,ERROR,100000
JOB-11,B3,1500,maia3-79m,10,b2b4,b4,0.0039066667668521,0.9890689314343036,0.448404635595114,515,24,461,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.0039066667668521,maia3,-83,-248,165,SEVERE_ERROR,100000
JOB-11,B3,1700,maia3-79m,1,e2e4,e4,0.625694990158081,0.9896683357656002,0.4703368028344805,504,29,467,1rbqkb1r/pp2pppp/5n2/2pp4/3P4/2N5/PPP1PPPP/R2QKBNR w KQk -,MODEL_PREDICTION_NOT_EMPIRICAL,after_key,0.625694990158081,maia3,-81,-116,35,OK,100000
