line_id,ply,fen_before,move_uci,move_san,rank_multipv,best_eval_white_cp,candidate_eval_white_cp,loss_for_black_cp,grade,nodes,engine_id
JOB-10,12,r1bqkb1r/pp2pppp/2n2n2/3p4/5B1P/2NQ4/PPP1PPP1/R3KBNR b KQkq - 2 6,e7e5,e5,1.0,-278,-290,0,A,500000,Stockfish 18
JOB-10,14,r1bqkb1r/pp3ppp/2n2n2/3pp1B1/7P/2NQ4/PPP1PPP1/R3KBNR b KQkq - 1 7,d5d4,d4,1.0,-290,-297,0,A,500000,Stockfish 18
JOB-10,16,r1bqkb1r/pp3ppp/2n2n2/4p1B1/3p3P/3Q4/PPP1PPP1/R2NKBNR b KQkq - 1 8,d8b6,Qb6,4.0,-302,-229,73,C,500000,Stockfish 18
JOB-10,18,r1b1kb1r/pp3ppp/1qn2n2/4p1B1/3pP2P/3Q4/PPP2PP1/R2NKBNR b KQkq e3 0 9,c6b4,Nb4,1.0,-240,-253,0,A,500000,Stockfish 18
VER-08,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,30,24,0,A,500000,Stockfish 18
VER-08,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR b KQkq - 1 2,g8f6,Nf6,1.0,-2,-1,1,A,500000,Stockfish 18
VER-08,6,rnbqkb1r/ppp1pppp/5n2/3p2B1/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq - 3 3,c7c5,c5,4.0,-26,-5,21,A,500000,Stockfish 18
VER-08,8,rnbqkb1r/pp2pppp/5n2/2pp2B1/3P4/2N2P2/PPP1P1PP/R2QKBNR b KQkq - 0 4,c5d4,cxd4,1.0,-108,-124,0,A,500000,Stockfish 18
VER-08,10,rnbqkb1r/pp2pppp/5n2/3p2B1/3Q4/2N2P2/PPP1P1PP/R3KBNR b KQkq - 0 5,b8c6,Nc6,1.0,-162,-155,7,A,500000,Stockfish 18
VER-08,12,r1bqkb1r/pp2pppp/2n2n2/3p2B1/8/2N2P2/PPPQP1PP/R3KBNR b KQkq - 2 6,d5d4,d4,1.0,-157,-155,2,A,500000,Stockfish 18
VER-08,14,r1bqkb1r/pp2pppp/2n2n2/6B1/3p4/5P2/PPPQP1PP/R2NKBNR b KQkq - 1 7,h7h6,h6,1.0,-165,-156,9,A,500000,Stockfish 18
VER-08,16,r1bqkb1r/pp2ppp1/2n2n1p/8/3p3B/5P2/PPPQP1PP/R2NKBNR b KQkq - 1 8,d8b6,Qb6,1.0,-158,-148,10,A,500000,Stockfish 18
VER-08,18,r1b1kb1r/pp2ppp1/1qn2n1p/8/3p4/5P2/PPPQPBPP/R2NKBNR b KQkq - 3 9,e7e5,e5,2.0,-151,-169,0,A,500000,Stockfish 18
VER-08,20,r1b1kb1r/pp3pp1/1qn2n1p/4p3/3pP3/5P2/PPPQ1BPP/R2NKBNR b KQkq e3 0 10,c8e6,Be6,3.0,-169,-146,23,A,500000,Stockfish 18
VER-08,22,r3kb1r/pp3pp1/1qn1bn1p/4p3/3pP3/P4P2/1PPQ1BPP/R2NKBNR b KQkq - 0 11,f6d7,Nd7,3.0,-183,-175,8,A,500000,Stockfish 18
VER-08,24,r3kb1r/pp1n1pp1/1qn1b2p/4p3/3pP3/P4P2/1PPQNBPP/R2NKB1R b KQkq - 2 12,d7c5,Nc5,,-184,-8,176,REVIEW,500000,Stockfish 18
JOB-03,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,26,29,3,A,500000,Stockfish 18
JOB-03,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR b KQkq - 1 2,g8f6,Nf6,1.0,0,-3,0,A,500000,Stockfish 18
JOB-03,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 3 3,c7c5,c5,1.0,2,3,1,A,500000,Stockfish 18
JOB-03,8,rnbqkb1r/pp2pppp/5n2/2Pp4/5B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 0 4,d5d4,d4,1.0,-72,-75,0,A,500000,Stockfish 18
JOB-03,10,rnbqkb1r/pp2pppp/5n2/2P5/3p1B2/8/PPP1PPPP/RN1QKBNR b KQkq - 1 5,b8c6,Nc6,3.0,-69,-40,29,B,500000,Stockfish 18
JOB-03,12,r1bqkb1r/pp2pppp/2n2n2/2P5/3p1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 6,e7e5,e5,,-42,11,53,C,500000,Stockfish 18
JOB-03,14,r1bqkb1r/pp3ppp/2n2n2/2P1B3/3p4/5N2/PPP1PPPP/RN1QKB1R b KQkq - 0 7,f8c5,Bxc5,1.0,-79,-81,0,A,500000,Stockfish 18
JOB-03,16,r1bqk2r/pp3ppp/2n2B2/2b5/3p4/5N2/PPP1PPPP/RN1QKB1R b KQkq - 0 8,d8f6,Qxf6,1.0,-81,-100,0,A,500000,Stockfish 18
JOB-03,18,r1b1k2r/pp3ppp/2n2q2/2b5/3p4/5NP1/PPP1PP1P/RN1QKB1R b KQkq - 0 9,c8f5,Bf5,1.0,-102,-78,24,A,500000,Stockfish 18
JOB-03,20,r3k2r/pp3ppp/2n2q2/2b2b2/3p4/P4NP1/1PP1PP1P/RN1QKB1R b KQkq - 0 10,e8c8,O-O-O,2.0,-100,-78,22,A,500000,Stockfish 18
JOB-03,22,2kr3r/pp3ppp/2n2q2/2b2b2/3p4/P4NP1/1PP1PPBP/RN1QK2R b KQ - 2 11,g7g5,g5,3.0,-81,-77,4,A,500000,Stockfish 18
JOB-04,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,25,24,0,A,500000,Stockfish 18
JOB-04,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR b KQkq - 1 2,g8f6,Nf6,1.0,-6,-3,3,A,500000,Stockfish 18
JOB-04,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 3 3,c7c5,c5,1.0,-2,8,10,A,500000,Stockfish 18
JOB-04,8,rnbqkb1r/pp2pppp/5n2/1Npp4/3P1B2/8/PPP1PPPP/R2QKBNR b KQkq - 1 4,d8a5,Qa5+,1.0,-197,-229,0,A,500000,Stockfish 18
JOB-04,10,rnb1kb1r/pp2pppp/5n2/q1pp4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 3 5,c5d4,cxd4,1.0,-231,-223,8,A,500000,Stockfish 18
JOB-04,12,rnb1kb1r/pp2pppp/5n2/q2p4/3Q1B2/2N5/PPP1PPPP/R3KBNR b KQkq - 0 6,b8c6,Nc6,1.0,-232,-221,11,A,500000,Stockfish 18
JOB-04,14,r1b1kb1r/pp2pppp/2n2n2/q2p4/Q4B2/2N5/PPP1PPPP/R3KBNR b KQkq - 2 7,a5a4,Qxa4,1.0,-226,-225,1,A,500000,Stockfish 18
JOB-04,16,r1b1kb1r/pp2pppp/2n2n2/3p4/N4B2/8/PPP1PPPP/R3KBNR b KQkq - 0 8,e7e5,e5,1.0,-224,-221,3,A,500000,Stockfish 18
JOB-04,18,r1b1kb1r/pp3ppp/2n2n2/3pp3/N7/8/PPPBPPPP/R3KBNR b KQkq - 1 9,c6b4,Nb4,2.0,-248,-229,19,A,500000,Stockfish 18
JOB-04,20,r1b1kb1r/pp3ppp/5n2/3pp3/NB6/8/PPP1PPPP/R3KBNR b KQkq - 0 10,f8b4,Bxb4+,1.0,-248,-255,0,A,500000,Stockfish 18
JOB-04,22,r1b1k2r/pp3ppp/5n2/3pp3/Nb6/2P5/PP2PPPP/R3KBNR b KQkq - 0 11,b4d6,Bd6,3.0,-280,-279,1,A,500000,Stockfish 18
JOB-13,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,29,23,0,A,500000,Stockfish 18
JOB-13,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR b KQkq - 1 2,g8f6,Nf6,1.0,2,0,0,A,500000,Stockfish 18
JOB-13,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 3 3,c7c5,c5,1.0,3,-4,0,A,500000,Stockfish 18
JOB-13,8,rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/2N1P3/PPP2PPP/R2QKBNR b KQkq - 0 4,c8g4,Bg4,2.0,2,0,0,A,500000,Stockfish 18
JOB-13,10,rn1qkb1r/pp2pppp/5n2/2pp4/3P1Bb1/2N1P3/PPP1BPPP/R2QK1NR b KQkq - 2 5,g4e2,Bxe2,1.0,-7,-9,0,A,500000,Stockfish 18
JOB-13,12,rn1qkb1r/pp2pppp/5n2/2pp4/3P1B2/2N1P3/PPP1NPPP/R2QK2R b KQkq - 0 6,b8c6,Nc6,4.0,-21,-17,4,A,500000,Stockfish 18
JOB-13,14,r2qkb1r/pp2pppp/2n2n2/1Npp4/3P1B2/4P3/PPP1NPPP/R2QK2R b KQkq - 2 7,d8a5,Qa5+,2.0,-59,-46,13,A,500000,Stockfish 18
JOB-13,16,r3kb1r/pp2pppp/2n2n2/qNpp4/3P1B2/2N1P3/PPP2PPP/R2QK2R b KQkq - 4 8,a8c8,Rc8,1.0,-51,-53,0,A,500000,Stockfish 18
JOB-13,18,2r1kb1r/pp2pppp/2n2n2/qNPp4/5B2/2N1P3/PPP2PPP/R2QK2R b KQk - 0 9,a7a6,a6,1.0,-49,-51,0,A,500000,Stockfish 18
JOB-13,20,2r1kb1r/1p2pppp/p1n2n2/qNPp4/P4B2/2N1P3/1PP2PPP/R2QK2R b KQk - 0 10,h7h6,h6,2.0,-58,-50,8,A,500000,Stockfish 18
JOB-13,22,2r1kb1r/1p2ppp1/p1n2n1p/q1Pp4/P2N1B2/2N1P3/1PP2PPP/R2QK2R b KQk - 1 11,a5c5,Qxc5,1.0,-61,-51,10,A,500000,Stockfish 18
JOB-13,24,2r1kb1r/1p2ppp1/p1n2n1p/2qp4/P2N1B2/2N1P3/1PP2PPP/R2Q1RK1 b k - 1 12,e7e6,e6,1.0,-53,-48,5,A,500000,Stockfish 18
JOB-13,26,2r1kb1r/1p3pp1/p1n1pn1p/2qp4/P2N1B2/4P3/1PP1NPPP/R2Q1RK1 b k - 1 13,c6d4,Nxd4,,-55,11,66,C,500000,Stockfish 18
TOR-06,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,7.0,24,24,0,A,500000,Stockfish 18
TOR-06,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g8f6,Nf6,2.0,20,23,3,A,500000,Stockfish 18
TOR-06,6,rnbqkb1r/ppp1pppp/5n2/3p2B1/3P4/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,f6e4,Ne4,2.0,-10,-14,0,A,500000,Stockfish 18
TOR-06,8,rnbqkb1r/ppp1pppp/8/3p2B1/3Pn3/5N2/PPPNPPPP/R2QKB1R b KQkq - 5 4,e4g5,Nxg5,1.0,-104,-117,0,A,500000,Stockfish 18
TOR-06,10,rnbqkb1r/ppp1pppp/8/3p2N1/3P4/8/PPPNPPPP/R2QKB1R b KQkq - 0 5,e7e5,e5,1.0,-119,-113,6,A,500000,Stockfish 18
TOR-06,12,rnbqkb1r/ppp2ppp/8/3pp3/3P4/5N2/PPPNPPPP/R2QKB1R b KQkq - 1 6,e5e4,e4,1.0,-112,-109,3,A,500000,Stockfish 18
TOR-06,14,rnbqkb1r/ppp2ppp/8/3p4/3Pp3/8/PPPNPPPP/R2QKBNR b KQkq - 1 7,c7c5,c5,2.0,-111,-114,0,A,500000,Stockfish 18
TOR-06,16,rnbqkb1r/pp3ppp/8/2pp4/3Pp3/2P5/PP1NPPPP/R2QKBNR b KQkq - 0 8,c5d4,cxd4,1.0,-131,-139,0,A,500000,Stockfish 18
TOR-06,18,rnbqkb1r/pp3ppp/8/3p4/3Pp3/8/PP1NPPPP/R2QKBNR b KQkq - 0 9,b8c6,Nc6,4.0,-144,-127,17,A,500000,Stockfish 18
TOR-06,20,r1bqkb1r/pp3ppp/2n5/3p4/3Pp3/4P3/PP1N1PPP/R2QKBNR b KQkq - 0 10,d8b6,Qb6,,-125,-83,42,B,500000,Stockfish 18
VER-03,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,26,23,0,A,500000,Stockfish 18
VER-03,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR b KQkq - 1 2,g8f6,Nf6,1.0,-2,-3,0,A,500000,Stockfish 18
VER-03,6,rnbqkb1r/ppp1pppp/5n2/3p2B1/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq - 3 3,c7c5,c5,5.0,-24,-4,20,A,500000,Stockfish 18
VER-03,8,rnbqkb1r/pp2pppp/5n2/2Pp2B1/8/2N5/PPP1PPPP/R2QKBNR b KQkq - 0 4,d5d4,d4,1.0,-114,-92,22,A,500000,Stockfish 18
VER-03,10,rnbqkb1r/pp2pppp/5B2/2P5/3p4/2N5/PPP1PPPP/R2QKBNR b KQkq - 0 5,g7f6,gxf6,2.0,-100,-87,13,A,500000,Stockfish 18
VER-03,12,rnbqkb1r/pp2pp1p/5p2/2P5/3p4/8/PPP1PPPP/RN1QKBNR b KQkq - 1 6,c8f5,Bf5,5.0,-88,-31,57,C,500000,Stockfish 18
VER-03,14,rn1qkb1r/pp2pp1p/5p2/2P2b2/3p4/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 7,b8c6,Nc6,1.0,-28,-18,10,A,500000,Stockfish 18
VER-03,16,r2qkb1r/pp2pp1p/2n2p2/2P2b2/3p4/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 8,d4e3,dxe3,1.0,-105,-96,9,A,500000,Stockfish 18
VER-03,18,r2Qkb1r/pp2pp1p/2n2p2/2P2b2/8/4pN2/PPP2PPP/RN2KB1R b KQkq - 0 9,a8d8,Rxd8,1.0,-91,-79,12,A,500000,Stockfish 18
VER-03,20,3rkb1r/pp2pp1p/2n2p2/2P2b2/8/4PN2/PPP3PP/RN2KB1R b KQk - 0 10,f8h6,Bh6,4.0,-89,-71,18,A,500000,Stockfish 18
