line_id,move_uci,maia_policy_mean,maia_policy_max,maia_rank_min,lichess_count,lichess_total,lichess_frequency,in_lichess_test_expanded,in_maia_top10
LON-05,e2e4,0.6277017295360565,0.6771548986434937,1.0,,,,False,True
LON-05,d2d4,0.2541923721631367,0.2935622632503509,2.0,,,,False,True
LON-05,c2c4,0.02848213010778025,0.0476539246737957,3.0,,,,False,True
LON-05,e2e3,0.013870153886576433,0.0208527259528636,3.0,,,,False,True
LON-05,g1f3,0.027140466496348353,0.0481594055891037,3.0,,,,False,True
LON-05,f2f4,0.007858611992560284,0.0124846855178475,5.0,,,,False,True
LON-05,b2b3,0.010306865752985016,0.0121682006865739,6.0,,,,False,True
LON-05,g2g3,0.010868976358324234,0.0118206376209855,6.0,,,,False,True
LON-05,d2d3,0.004319412517361283,0.005036455579102,8.0,,,,False,True
LON-05,b1c3,0.004306716301167934,0.0049415295943617,9.0,,,,False,True
LON-05,b2b4,0.004248541314154833,0.0044242879375815,9.0,,,,False,True
LON-06,e2e4,0.6277017295360565,0.6771548986434937,1.0,,,,False,True
LON-06,d2d4,0.2541923721631367,0.2935622632503509,2.0,,,,False,True
LON-06,c2c4,0.02848213010778025,0.0476539246737957,3.0,,,,False,True
LON-06,e2e3,0.013870153886576433,0.0208527259528636,3.0,,,,False,True
LON-06,g1f3,0.027140466496348353,0.0481594055891037,3.0,,,,False,True
LON-06,f2f4,0.007858611992560284,0.0124846855178475,5.0,,,,False,True
LON-06,b2b3,0.010306865752985016,0.0121682006865739,6.0,,,,False,True
LON-06,g2g3,0.010868976358324234,0.0118206376209855,6.0,,,,False,True
LON-06,d2d3,0.004319412517361283,0.005036455579102,8.0,,,,False,True
LON-06,b1c3,0.004306716301167934,0.0049415295943617,9.0,,,,False,True
LON-06,b2b4,0.004248541314154833,0.0044242879375815,9.0,,,,False,True
LON-07,e2e4,0.6277017295360565,0.6771548986434937,1.0,,,,False,True
LON-07,d2d4,0.2541923721631367,0.2935622632503509,2.0,,,,False,True
LON-07,c2c4,0.02848213010778025,0.0476539246737957,3.0,,,,False,True
LON-07,e2e3,0.013870153886576433,0.0208527259528636,3.0,,,,False,True
LON-07,g1f3,0.027140466496348353,0.0481594055891037,3.0,,,,False,True
LON-07,f2f4,0.007858611992560284,0.0124846855178475,5.0,,,,False,True
LON-07,b2b3,0.010306865752985016,0.0121682006865739,6.0,,,,False,True
LON-07,g2g3,0.010868976358324234,0.0118206376209855,6.0,,,,False,True
LON-07,d2d3,0.004319412517361283,0.005036455579102,8.0,,,,False,True
LON-07,b1c3,0.004306716301167934,0.0049415295943617,9.0,,,,False,True
LON-07,b2b4,0.004248541314154833,0.0044242879375815,9.0,,,,False,True
LON-09,b1d2,,,,1.0,1.0,1.0,True,False
LON-09,f1e2,,,,1.0,1.0,1.0,True,False
LON-09,e2e4,0.6277017295360565,0.6771548986434937,1.0,,,,False,True
LON-09,d2d4,0.2541923721631367,0.2935622632503509,2.0,,,,False,True
LON-09,c2c4,0.02848213010778025,0.0476539246737957,3.0,,,,False,True
LON-09,e2e3,0.013870153886576433,0.0208527259528636,3.0,,,,False,True
LON-09,g1f3,0.027140466496348353,0.0481594055891037,3.0,,,,False,True
LON-09,f2f4,0.007858611992560284,0.0124846855178475,5.0,,,,False,True
LON-09,b2b3,0.010306865752985016,0.0121682006865739,6.0,,,,False,True
LON-09,g2g3,0.010868976358324234,0.0118206376209855,6.0,,,,False,True
LON-09,d2d3,0.004319412517361283,0.005036455579102,8.0,,,,False,True
LON-09,b1c3,0.004306716301167934,0.0049415295943617,9.0,,,,False,True
LON-09,b2b4,0.004248541314154833,0.0044242879375815,9.0,,,,False,True
LON-10,a1c1,,,,1.0,1.0,1.0,True,False
LON-10,e2e4,0.6277017295360565,0.6771548986434937,1.0,,,,False,True
LON-10,d2d4,0.2541923721631367,0.2935622632503509,2.0,,,,False,True
LON-10,c2c4,0.02848213010778025,0.0476539246737957,3.0,,,,False,True
LON-10,e2e3,0.013870153886576433,0.0208527259528636,3.0,,,,False,True
LON-10,g1f3,0.027140466496348353,0.0481594055891037,3.0,,,,False,True
LON-10,f2f4,0.007858611992560284,0.0124846855178475,5.0,,,,False,True
LON-10,b2b3,0.010306865752985016,0.0121682006865739,6.0,,,,False,True
LON-10,g2g3,0.010868976358324234,0.0118206376209855,6.0,,,,False,True
LON-10,d2d3,0.004319412517361283,0.005036455579102,8.0,,,,False,True
LON-10,b1c3,0.004306716301167934,0.0049415295943617,9.0,,,,False,True
LON-10,b2b4,0.004248541314154833,0.0044242879375815,9.0,,,,False,True
LON-11,e2e4,0.6277017295360565,0.6771548986434937,1.0,,,,False,True
LON-11,d2d4,0.2541923721631367,0.2935622632503509,2.0,,,,False,True
LON-11,c2c4,0.02848213010778025,0.0476539246737957,3.0,,,,False,True
LON-11,e2e3,0.013870153886576433,0.0208527259528636,3.0,,,,False,True
LON-11,g1f3,0.027140466496348353,0.0481594055891037,3.0,,,,False,True
LON-11,f2f4,0.007858611992560284,0.0124846855178475,5.0,,,,False,True
LON-11,b2b3,0.010306865752985016,0.0121682006865739,6.0,,,,False,True
LON-11,g2g3,0.010868976358324234,0.0118206376209855,6.0,,,,False,True
LON-11,d2d3,0.004319412517361283,0.005036455579102,8.0,,,,False,True
LON-11,b1c3,0.004306716301167934,0.0049415295943617,9.0,,,,False,True
LON-11,b2b4,0.004248541314154833,0.0044242879375815,9.0,,,,False,True
LON-12,e2e4,0.6277017295360565,0.6771548986434937,1.0,,,,False,True
LON-12,d2d4,0.2541923721631367,0.2935622632503509,2.0,,,,False,True
LON-12,c2c4,0.02848213010778025,0.0476539246737957,3.0,,,,False,True
LON-12,e2e3,0.013870153886576433,0.0208527259528636,3.0,,,,False,True
LON-12,g1f3,0.027140466496348353,0.0481594055891037,3.0,,,,False,True
LON-12,f2f4,0.007858611992560284,0.0124846855178475,5.0,,,,False,True
LON-12,b2b3,0.010306865752985016,0.0121682006865739,6.0,,,,False,True
LON-12,g2g3,0.010868976358324234,0.0118206376209855,6.0,,,,False,True
LON-12,d2d3,0.004319412517361283,0.005036455579102,8.0,,,,False,True
LON-12,b1c3,0.004306716301167934,0.0049415295943617,9.0,,,,False,True
LON-12,b2b4,0.004248541314154833,0.0044242879375815,9.0,,,,False,True
LON-15,e2e4,0.6277017295360565,0.6771548986434937,1.0,,,,False,True
LON-15,d2d4,0.2541923721631367,0.2935622632503509,2.0,,,,False,True
LON-15,c2c4,0.02848213010778025,0.0476539246737957,3.0,,,,False,True
LON-15,e2e3,0.013870153886576433,0.0208527259528636,3.0,,,,False,True
LON-15,g1f3,0.027140466496348353,0.0481594055891037,3.0,,,,False,True
LON-15,f2f4,0.007858611992560284,0.0124846855178475,5.0,,,,False,True
LON-15,b2b3,0.010306865752985016,0.0121682006865739,6.0,,,,False,True
LON-15,g2g3,0.010868976358324234,0.0118206376209855,6.0,,,,False,True
LON-15,d2d3,0.004319412517361283,0.005036455579102,8.0,,,,False,True
LON-15,b1c3,0.004306716301167934,0.0049415295943617,9.0,,,,False,True
LON-15,b2b4,0.004248541314154833,0.0044242879375815,9.0,,,,False,True
ORD-01,f1e2,,,,21.0,41.0,0.5121951219512195,True,False
ORD-01,b1d2,,,,8.0,19.0,0.42105263157894735,True,False
ORD-01,h2h3,,,,3.0,11.0,0.2727272727272727,True,False
ORD-01,c2c3,,,,7.0,27.0,0.25925925925925924,True,False
ORD-01,d4c5,,,,3.0,16.0,0.1875,True,False
ORD-01,f1b5,,,,5.0,31.0,0.16129032258064516,True,False
ORD-01,b1c3,0.004306716301167934,0.0049415295943617,9.0,3.0,22.0,0.13636363636363635,True,True
ORD-01,e2e4,0.6277017295360565,0.6771548986434937,1.0,,,,False,True
ORD-01,d2d4,0.2541923721631367,0.2935622632503509,2.0,,,,False,True
