line_id,ply,fen_before,move_uci,move_san,rank_multipv,best_eval_white_cp,candidate_eval_white_cp,loss_for_black_cp,grade,nodes,engine_id
V11-13-PST-04,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,1.0,32,32,0,A,500000,Stockfish 18
V11-13-PST-04,4,rnbqkbnr/ppp1pppp/8/3p2B1/3P4/8/PPP1PPPP/RN1QKBNR b KQkq - 1 2,h7h6,h6,3.0,-32,-18,14,A,500000,Stockfish 18
V11-13-PST-04,6,rnbqkbnr/ppp1ppp1/7B/3p4/3P4/8/PPP1PPPP/RN1QKBNR b KQkq - 0 3,h8h6,Rxh6,2.0,-402,-390,12,A,500000,Stockfish 18
V11-13-PST-04,8,rnbqkbn1/ppp1ppp1/7r/3p4/3P4/5N2/PPP1PPPP/RN1QKB1R b KQq - 1 4,c7c5,c5,1.0,-409,-409,0,A,500000,Stockfish 18
V11-13-PST-04,10,rnbqkbn1/pp2ppp1/7r/2Pp4/8/5N2/PPP1PPPP/RN1QKB1R b KQq - 0 5,b8c6,Nc6,1.0,-395,-395,0,A,500000,Stockfish 18
V11-13-PST-04,12,r1bqkbn1/pp2ppp1/2n4r/2Pp4/8/5N2/PPPNPPPP/R2QKB1R b KQq - 2 6,g8f6,Nf6,1.0,-417,-417,0,A,500000,Stockfish 18
V11-14-LON-12,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,31,31,0,A,500000,Stockfish 18
V11-14-LON-12,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g8f6,Nf6,2.0,31,31,0,A,500000,Stockfish 18
V11-14-LON-12,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,c7c5,c5,1.0,21,21,0,A,500000,Stockfish 18
V11-14-LON-12,8,rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 4,b8c6,Nc6,1.0,16,16,0,A,500000,Stockfish 18
V11-14-LON-12,10,r1bqkb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 5,d8b6,Qb6,2.0,-15,-4,11,A,500000,Stockfish 18
V11-14-LON-12,12,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/2PBPN2/PP3PPP/RN1QK2R b KQkq - 2 6,b6b2,Qxb2,1.0,-144,-144,0,A,500000,Stockfish 18
V11-14-LON-12,14,r1b1kb1r/pp2pppp/2n2n2/2pp4/3P1B2/2PBPN2/Pq1N1PPP/R2QK2R b KQkq - 1 7,b2c3,Qxc3,2.0,-142,-141,1,A,500000,Stockfish 18
V11-14-LON-12,16,r1b1kb1r/pp2pppp/2n2n2/1Bpp4/3P1B2/2q1PN2/P2N1PPP/R2QK2R b KQkq - 1 8,e7e6,e6,1.0,-145,-145,0,A,500000,Stockfish 18
V11-14-LON-12,18,r1b1kb1r/pp3ppp/2n1pn2/1Bpp4/3P1B2/2q1PN2/P2N1PPP/R2Q1RK1 b kq - 1 9,c8d7,Bd7,1.0,-158,-158,0,A,500000,Stockfish 18
V11-14-LON-12,20,r3kb1r/pp1b1ppp/2n1pn2/1Bpp4/3P1B2/2q1PN2/P2N1PPP/1R1Q1RK1 b kq - 3 10,a7a6,a6,3.0,-149,-139,10,A,500000,Stockfish 18
V11-14-LON-12,22,r3kb1r/1p1b1ppp/p1B1pn2/2pp4/3P1B2/2q1PN2/P2N1PPP/1R1Q1RK1 b kq - 0 11,d7c6,Bxc6,1.0,-143,-143,0,A,500000,Stockfish 18
V11-14-LON-12,24,r3kb1r/1p3ppp/p1b1pn2/2ppN3/3P1B2/2q1P3/P2N1PPP/1R1Q1RK1 b kq - 1 12,c6b5,Bb5,2.0,-154,-152,2,A,500000,Stockfish 18
V11-14-LON-12,26,r3kb1r/1p3ppp/p3pn2/1bppN3/3P1B2/2q1P3/P2N1PPP/1R1QR1K1 b kq - 3 13,c5c4,c4,3.0,-163,-139,24,A,500000,Stockfish 18
V11-15-TOR-02,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,1.0,26,26,0,A,500000,Stockfish 18
V11-15-TOR-02,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g8f6,Nf6,1.0,29,29,0,A,500000,Stockfish 18
V11-15-TOR-02,6,rnbqkb1r/ppp1pppp/5n2/3p2B1/3P4/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,f6e4,Ne4,2.0,-9,-5,4,A,500000,Stockfish 18
V11-15-TOR-02,8,rnbqkb1r/ppp1pppp/8/3p4/3Pn2B/5N2/PPP1PPPP/RN1QKB1R b KQkq - 5 4,h7h5,h5,1.0,-32,-32,0,A,500000,Stockfish 18
V11-15-TOR-02,10,rnbqkb1r/ppp1ppp1/8/3p3p/3Pn2B/5N1P/PPP1PPP1/RN1QKB1R b KQkq - 0 5,c7c5,c5,2.0,-49,-32,17,A,500000,Stockfish 18
V11-15-TOR-02,12,rnbqkb1r/pp2ppp1/8/2pp3p/3Pn2B/4PN1P/PPP2PP1/RN1QKB1R b KQkq - 0 6,d8b6,Qb6,1.0,-36,-36,0,A,500000,Stockfish 18
V11-15-TOR-02,14,rnb1kb1r/pp2ppp1/1q6/2pp3p/3Pn2B/2N1PN1P/PPP2PP1/R2QKB1R b KQkq - 2 7,b6a5,Qa5,1.0,-35,-35,0,A,500000,Stockfish 18
V11-15-TOR-02,16,rnb1kb1r/pp2ppp1/8/qBpp3p/3Pn2B/2N1PN1P/PPP2PP1/R2QK2R b KQkq - 4 8,b8c6,Nc6,1.0,-50,-50,0,A,500000,Stockfish 18
V11-15-TOR-02,18,r1b1kb1r/pp2ppp1/2n5/qBpp3p/3Pn2B/2N1PN1P/PPP2PP1/R2Q1RK1 b kq - 6 9,e4c3,Nxc3,1.0,-68,-68,0,A,500000,Stockfish 18
V11-15-TOR-02,20,r1b1kb1r/pp2ppp1/2B5/q1pp3p/3P3B/2n1PN1P/PPP2PP1/R2Q1RK1 b kq - 0 10,b7c6,bxc6,1.0,-50,-50,0,A,500000,Stockfish 18
V11-15-TOR-02,22,r1b1kb1r/p3ppp1/2p5/q1pp3p/3P3B/2P1PN1P/P1P2PP1/R2Q1RK1 b kq - 0 11,a5c3,Qxc3,1.0,-52,-52,0,A,500000,Stockfish 18
V11-16-PST-01,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,31,31,0,A,500000,Stockfish 18
V11-16-PST-01,4,rnbqkbnr/ppp1pppp/8/3p2B1/3P4/8/PPP1PPPP/RN1QKBNR b KQkq - 1 2,h7h6,h6,2.0,-31,-18,13,A,500000,Stockfish 18
V11-16-PST-01,6,rnbqkbnr/ppp1ppp1/7p/3p4/3P3B/8/PPP1PPPP/RN1QKBNR b KQkq - 1 3,c7c5,c5,1.0,-17,-17,0,A,500000,Stockfish 18
V11-16-PST-01,8,rnbqkbnr/pp2ppp1/7p/2pp4/3P3B/4P3/PPP2PPP/RN1QKBNR b KQkq - 0 4,c5d4,cxd4,1.0,-16,-16,0,A,500000,Stockfish 18
V11-16-PST-01,10,rnbqkbnr/pp2ppp1/7p/3p4/3P3B/8/PPP2PPP/RN1QKBNR b KQkq - 0 5,c8f5,Bf5,3.0,-18,-7,11,A,500000,Stockfish 18
V11-16-PST-01,12,rn1qkbnr/pp2ppp1/7p/3p1b2/3P3B/2P5/PP3PPP/RN1QKBNR b KQkq - 0 6,a7a6,a6,4.0,-6,5,11,A,500000,Stockfish 18
V11-16-PST-01,14,rn1qkbnr/1p2ppp1/p6p/3p1b2/3P3B/2P5/PP1N1PPP/R2QKBNR b KQkq - 1 7,g8f6,Nf6,1.0,5,5,0,A,500000,Stockfish 18
V11-16-PST-01,16,rn1qkb1r/1p2ppp1/p4n1p/3p1b2/3P3B/2P5/PP1NBPPP/R2QK1NR b KQkq - 3 8,b8c6,Nc6,2.0,-6,-2,4,A,500000,Stockfish 18
V11-17-LON-07,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,1.0,34,34,0,A,500000,Stockfish 18
V11-17-LON-07,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g8f6,Nf6,2.0,31,32,1,A,500000,Stockfish 18
V11-17-LON-07,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,c7c5,c5,1.0,16,16,0,A,500000,Stockfish 18
V11-17-LON-07,8,rnbqkb1r/pp2pppp/5n2/2pp4/3P1B2/4PN2/PPP2PPP/RN1QKB1R b KQkq - 0 4,b8c6,Nc6,2.0,16,16,0,A,500000,Stockfish 18
V11-17-LON-07,10,r1bqkb1r/pp2pppp/2n2n2/2pp4/3P1B2/2P1PN2/PP3PPP/RN1QKB1R b KQkq - 0 5,d8b6,Qb6,2.0,-15,-4,11,A,500000,Stockfish 18
V11-17-LON-07,12,r1b1kb1r/pp2pppp/1qn2n2/2pp4/3P1B2/2P1PN2/PPQ2PPP/RN2KB1R b KQkq - 2 6,f6h5,Nh5,1.0,-5,-5,0,A,500000,Stockfish 18
V11-17-LON-07,14,r1b1kb1r/pp2pppp/1qn5/2pp2Bn/3P4/2P1PN2/PPQ2PPP/RN2KB1R b KQkq - 4 7,h7h6,h6,1.0,-64,-64,0,A,500000,Stockfish 18
V11-17-LON-07,16,r1b1kb1r/pp2ppp1/1qn4p/2pp3n/3P3B/2P1PN2/PPQ2PPP/RN2KB1R b KQkq - 1 8,g7g5,g5,1.0,-62,-62,0,A,500000,Stockfish 18
V11-17-LON-07,18,r1b1kb1r/pp2pp2/1qn4p/2pp2pn/3P4/2P1PNB1/PPQ2PPP/RN2KB1R b KQkq - 1 9,c5d4,cxd4,1.0,-76,-76,0,A,500000,Stockfish 18
V11-17-LON-07,20,r1b1kb1r/pp2pp2/1qn4p/3p2pn/3P4/4PNB1/PPQ2PPP/RN2KB1R b KQkq - 0 10,c8f5,Bf5,1.0,-97,-97,0,A,500000,Stockfish 18
V11-17-LON-07,22,r3kb1r/pp2pp2/1qn4p/3p1bpn/3P4/4PNB1/PP2QPPP/RN2KB1R b KQkq - 2 11,a7a6,a6,1.0,-126,-126,0,A,500000,Stockfish 18
V11-17-LON-07,24,r3kb1r/1p2pp2/pqn4p/3p1bpn/3P4/P3PNB1/1P2QPPP/RN2KB1R b KQkq - 0 12,g5g4,g4,1.0,-138,-138,0,A,500000,Stockfish 18
V11-18-TOR-06,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,28,31,3,A,500000,Stockfish 18
V11-18-TOR-06,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g8f6,Nf6,1.0,25,25,0,A,500000,Stockfish 18
V11-18-TOR-06,6,rnbqkb1r/ppp1pppp/5n2/3p2B1/3P4/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,f6e4,Ne4,1.0,-18,-18,0,A,500000,Stockfish 18
V11-18-TOR-06,8,rnbqkb1r/ppp1pppp/8/3p2B1/3Pn3/5N2/PPPNPPPP/R2QKB1R b KQkq - 5 4,e4g5,Nxg5,1.0,-102,-102,0,A,500000,Stockfish 18
V11-18-TOR-06,10,rnbqkb1r/ppp1pppp/8/3p2N1/3P4/8/PPPNPPPP/R2QKB1R b KQkq - 0 5,e7e5,e5,1.0,-90,-90,0,A,500000,Stockfish 18
V11-18-TOR-06,12,rnbqkb1r/ppp2ppp/8/3pp3/3P4/5N2/PPPNPPPP/R2QKB1R b KQkq - 1 6,e5e4,e4,1.0,-103,-103,0,A,500000,Stockfish 18
V11-18-TOR-06,14,rnbqkb1r/ppp2ppp/8/3p4/3Pp3/8/PPPNPPPP/R2QKBNR b KQkq - 1 7,c7c5,c5,5.0,-110,-99,11,A,500000,Stockfish 18
V11-18-TOR-06,16,rnbqkb1r/pp3ppp/8/2pp4/3Pp3/2P5/PP1NPPPP/R2QKBNR b KQkq - 0 8,c5d4,cxd4,1.0,-129,-129,0,A,500000,Stockfish 18
V11-18-TOR-06,18,rnbqkb1r/pp3ppp/8/3p4/3Pp3/8/PP1NPPPP/R2QKBNR b KQkq - 0 9,b8c6,Nc6,4.0,-138,-123,15,A,500000,Stockfish 18
V11-18-TOR-06,20,r1bqkb1r/pp3ppp/2n5/3p4/3Pp3/4P3/PP1N1PPP/R2QKBNR b KQkq - 0 10,f8d6,Bd6,1.0,-126,-126,0,A,500000,Stockfish 18
V11-18-TOR-06,22,r1bqk2r/pp3ppp/2nb4/3p4/3Pp3/4P3/PP1NNPPP/R2QKB1R b KQkq - 2 11,c8g4,Bg4,1.0,-125,-125,0,A,500000,Stockfish 18
V11-18-TOR-06,24,r2qk2r/pp3ppp/2nb4/3p4/3Pp1b1/P3P3/1P1NNPPP/R2QKB1R b KQkq - 0 12,e8g8,O-O,1.0,-129,-129,0,A,500000,Stockfish 18
V11-19-TOR-05,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,29,29,0,A,500000,Stockfish 18
V11-19-TOR-05,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R b KQkq - 1 2,g8f6,Nf6,1.0,27,27,0,A,500000,Stockfish 18
V11-19-TOR-05,6,rnbqkb1r/ppp1pppp/5n2/3p2B1/3P4/5N2/PPP1PPPP/RN1QKB1R b KQkq - 3 3,f6e4,Ne4,2.0,-5,-4,1,A,500000,Stockfish 18
V11-19-TOR-05,8,rnbqkb1r/ppp1pppp/8/3p2B1/3Pn2P/5N2/PPP1PPP1/RN1QKB1R b KQkq - 0 4,c7c5,c5,1.0,-49,-49,0,A,500000,Stockfish 18
V11-19-TOR-05,10,rnbqkb1r/pp2pppp/8/2pp2B1/3Pn2P/4PN2/PPP2PP1/RN1QKB1R b KQkq - 0 5,b8c6,Nc6,3.0,-55,-37,18,A,500000,Stockfish 18
V11-19-TOR-05,12,r1bqkb1r/pp2pppp/2n5/2pp2B1/3Pn2P/4PN2/PPPN1PP1/R2QKB1R b KQkq - 2 6,d8b6,Qb6,1.0,-35,-35,0,A,500000,Stockfish 18
V11-19-TOR-05,14,r1b1kb1r/pp2pppp/1qn5/2pp2B1/3PN2P/4PN2/PPP2PP1/R2QKB1R b KQkq - 0 7,d5e4,dxe4,1.0,-45,-45,0,A,500000,Stockfish 18
V11-19-TOR-05,16,r1b1kb1r/pp2pppp/1qn5/2p3B1/3Pp2P/4P3/PPPN1PP1/R2QKB1R b KQkq - 1 8,c5d4,cxd4,1.0,-41,-41,0,A,500000,Stockfish 18
V11-20-JOB-04,2,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,d5,2.0,29,29,0,A,500000,Stockfish 18
V11-20-JOB-04,4,rnbqkbnr/ppp1pppp/8/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR b KQkq - 1 2,g8f6,Nf6,1.0,-5,-5,0,A,500000,Stockfish 18
V11-20-JOB-04,6,rnbqkb1r/ppp1pppp/5n2/3p4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 3 3,c7c5,c5,2.0,-4,4,8,A,500000,Stockfish 18
V11-20-JOB-04,8,rnbqkb1r/pp2pppp/5n2/1Npp4/3P1B2/8/PPP1PPPP/R2QKBNR b KQkq - 1 4,d8a5,Qa5+,1.0,-219,-219,0,A,500000,Stockfish 18
V11-20-JOB-04,10,rnb1kb1r/pp2pppp/5n2/q1pp4/3P1B2/2N5/PPP1PPPP/R2QKBNR b KQkq - 3 5,c5d4,cxd4,1.0,-223,-223,0,A,500000,Stockfish 18
V11-20-JOB-04,12,rnb1kb1r/pp2pppp/5n2/q2p4/3Q1B2/2N5/PPP1PPPP/R3KBNR b KQkq - 0 6,b8c6,Nc6,1.0,-228,-228,0,A,500000,Stockfish 18
V11-20-JOB-04,14,r1b1kb1r/pp2pppp/2n2n2/q2p4/Q4B2/2N5/PPP1PPPP/R3KBNR b KQkq - 2 7,a5a4,Qxa4,1.0,-228,-228,0,A,500000,Stockfish 18
V11-20-JOB-04,16,r1b1kb1r/pp2pppp/2n2n2/3p4/N4B2/8/PPP1PPPP/R3KBNR b KQkq - 0 8,e7e5,e5,1.0,-225,-225,0,A,500000,Stockfish 18
V11-20-JOB-04,18,r1b1kb1r/pp3ppp/2n2n2/3pp3/N7/8/PPPBPPPP/R3KBNR b KQkq - 1 9,c6b4,Nb4,2.0,-230,-222,8,A,500000,Stockfish 18
V11-20-JOB-04,20,r1b1kb1r/pp3ppp/5n2/3pp3/NB6/8/PPP1PPPP/R3KBNR b KQkq - 0 10,f8b4,Bxb4+,1.0,-243,-243,0,A,500000,Stockfish 18
V11-20-JOB-04,22,r1b1k2r/pp3ppp/5n2/3pp3/Nb6/2P5/PP2PPPP/R3KBNR b KQkq - 0 11,b4d6,Bd6,1.0,-279,-279,0,A,500000,Stockfish 18
